TaxonName,covariate,Mean,quant_2_5,quant_97_5,invader,Habitat,cov2,habitat_num,tax_num,sig
Chara spp.,net,-0.16360885168906208,-0.5963108138797808,0.22525587850115356,water hyacinth,submersed,mgmt. + PAC,3,310,no
Cicuta maculata,cover,0.3967589488634002,-0.010329601031514844,0.8292746318893837,water hyacinth,emersed,water hyacinth PAC,1,111,no
Cicuta maculata,management,0.3139537018441224,0.18541983627663744,0.4510655980747761,water hyacinth,emersed,water hyacinth mgmt.,1,111,yes
Cicuta maculata,net,-0.12492417131473395,-0.5648336061055166,0.3233412243077255,water hyacinth,emersed,mgmt. + PAC,1,111,no
Cladium jamaicense,cover,0.20214196747368743,-0.15474200840327096,0.5393766898002874,water hyacinth,emersed,water hyacinth PAC,1,112,no
Cladium jamaicense,management,0.0017771562003007964,-0.11266082269819619,0.10864388103524228,water hyacinth,emersed,water hyacinth mgmt.,1,112,no
Cladium jamaicense,net,0.06373107194229786,-0.2804808693451814,0.4011650882212465,water hyacinth,emersed,mgmt. + PAC,1,112,no
Crinum americanum,cover,-0.33929519586219753,-1.0609537315999142,0.19532095749531425,water hyacinth,emersed,water hyacinth PAC,1,113,no
Crinum americanum,management,0.21340038042036366,0.0922736019791659,0.33283065431809356,water hyacinth,emersed,water hyacinth mgmt.,1,113,yes
Crinum americanum,net,-0.15473223632505573,-0.6222906703345749,0.28593373441407,water hyacinth,emersed,mgmt. + PAC,1,113,no
Cyperus articulatus,cover,0.11858321265821066,-0.2648869250612199,0.476212740602452,water hyacinth,emersed,water hyacinth PAC,1,114,no
Cyperus articulatus,management,-0.08589649791903468,-0.25827508232541807,0.11277420905397348,water hyacinth,emersed,water hyacinth mgmt.,1,114,no
Cyperus articulatus,net,0.26196822430163363,-0.08069509151219063,0.5957309841260254,water hyacinth,emersed,mgmt. + PAC,1,114,no
Cyperus spp. (other natives),cover,0.10381034958367485,-0.18827564654858206,0.3971024020259406,water hyacinth,emersed,water hyacinth PAC,1,115,no
Cyperus spp. (other natives),management,0.02026227398338213,-0.06298833730712841,0.1063828123446495,water hyacinth,emersed,water hyacinth mgmt.,1,115,no
Cyperus spp. (other natives),net,0.12264442864361748,-0.13721451081173114,0.39748223582499487,water hyacinth,emersed,mgmt. + PAC,1,115,no
Decodon verticillatus,cover,-0.7957591978880009,-1.6817322092149376,-0.031719396084062844,water hyacinth,emersed,water hyacinth PAC,1,116,yes
Decodon verticillatus,management,0.09601064137725727,-0.02851325677517174,0.2217540703356108,water hyacinth,emersed,water hyacinth mgmt.,1,116,no
Decodon verticillatus,net,0.060393851109206455,-0.3356557617034353,0.4623171213290584,water hyacinth,emersed,mgmt. + PAC,1,116,no
Echinochloa spp.,cover,0.044753096016736674,-0.2907150394780743,0.34759249189986063,water hyacinth,emersed,water hyacinth PAC,1,117,no
Echinochloa spp.,management,0.02464937838979946,-0.0733215607691709,0.1180085251269603,water hyacinth,emersed,water hyacinth mgmt.,1,117,no
Echinochloa spp.,net,0.05443888549044551,-0.2352100305407539,0.3423898326381678,water hyacinth,emersed,mgmt. + PAC,1,117,no
"Eleocharis spp., emersed",cover,0.2869224028931325,-0.056806510377008124,0.6603363256798619,water hyacinth,emersed,water hyacinth PAC,1,118,no
"Eleocharis spp., emersed",management,-0.04667947965359183,-0.135889447939397,0.0379200189152269,water hyacinth,emersed,water hyacinth mgmt.,1,118,no
"Eleocharis spp., emersed",net,0.28284490028891773,-0.0032504360189469454,0.5574356180072366,water hyacinth,emersed,mgmt. + PAC,1,118,no
"Eleocharis spp., sub/floating",cover,0.19894229890943677,-0.1177625928599631,0.5095022978776197,water hyacinth,submersed,water hyacinth PAC,3,319,no
"Eleocharis spp., sub/floating",management,0.13341645552347098,0.03474567366559001,0.22756089096870627,water hyacinth,submersed,water hyacinth mgmt.,3,319,yes
"Eleocharis spp., sub/floating",net,-0.27855823044160655,-0.5782899466905872,0.020054717585682176,water hyacinth,submersed,mgmt. + PAC,3,319,no
Filamentous algae,cover,-0.04829143637207981,-0.3624832995221503,0.2911444790027097,water hyacinth,floating,water hyacinth PAC,2,220,no
Filamentous algae,management,-0.10007630239634016,-0.22281524974776065,0.015144819231397905,water hyacinth,floating,water hyacinth mgmt.,2,220,no
Filamentous algae,net,-0.0690368701045901,-0.33494354322168185,0.20764066600091166,water hyacinth,floating,mgmt. + PAC,2,220,no
Fuirena spp.,cover,-0.08644560228008083,-0.8070821139487319,0.4980514155057119,water hyacinth,emersed,water hyacinth PAC,1,121,no
Fuirena spp.,management,-0.08827681963071518,-0.19796955884770667,0.029231389692283356,water hyacinth,emersed,water hyacinth mgmt.,1,121,no
Fuirena spp.,net,-1.9534584632214371,-3.077060558166097,-0.9412281645577648,water hyacinth,emersed,mgmt. + PAC,1,121,yes
Hydrocotyle spp.,cover,0.21209173403018514,-0.1843443832247213,0.6517735973977306,water hyacinth,emersed,water hyacinth PAC,1,122,no
Hydrocotyle spp.,management,0.26386435573867384,0.12567919233340966,0.4168732104713292,water hyacinth,emersed,water hyacinth mgmt.,1,122,yes
Hydrocotyle spp.,net,0.018194022494511346,-0.2688128129379286,0.3085296708540105,water hyacinth,emersed,mgmt. + PAC,1,122,no
Hypericum spp.,cover,-1.273956370719655,-2.413366166846383,-0.2176883849392976,water hyacinth,emersed,water hyacinth PAC,1,123,yes
Hypericum spp.,management,-0.08798637232811543,-0.2440099356081138,0.05279646364877255,water hyacinth,emersed,water hyacinth mgmt.,1,123,no
Hypericum spp.,net,-0.8569571196225071,-1.8007830453055802,-0.11401632529416787,water hyacinth,emersed,mgmt. + PAC,1,123,yes
Juncus effusus,cover,0.0013463320440000595,-0.4586142293902485,0.3920696628913574,water hyacinth,emersed,water hyacinth PAC,1,124,no
Juncus effusus,management,0.13691153993978925,0.009163955957050005,0.2732002274936791,water hyacinth,emersed,water hyacinth mgmt.,1,124,yes
Juncus effusus,net,0.12352821289237559,-0.15547039124588222,0.39409513433300647,water hyacinth,emersed,mgmt. + PAC,1,124,no
Leersia hexandra,cover,0.10827874888766705,-0.2312060471961653,0.43653820592225523,water hyacinth,emersed,water hyacinth PAC,1,125,no
Leersia hexandra,management,-0.170105600741152,-0.2935318904234483,-0.052280741702194586,water hyacinth,emersed,water hyacinth mgmt.,1,125,yes
Leersia hexandra,net,0.15239026648599918,-0.12360181190458908,0.4252346321647141,water hyacinth,emersed,mgmt. + PAC,1,125,no
Lemna/Spirodela spp.,cover,1.039967166755932,0.3963368557848678,1.7199793668600627,water hyacinth,floating,water hyacinth PAC,2,226,yes
Lemna/Spirodela spp.,management,0.31617925199427077,0.23233805782151973,0.40157933666332535,water hyacinth,floating,water hyacinth mgmt.,2,226,yes
Lemna/Spirodela spp.,net,0.4549839017543779,0.1914196832061365,0.7221123854813525,water hyacinth,floating,mgmt. + PAC,2,226,yes
Limnobium spongia,cover,0.11301812827530301,-0.20638317574192716,0.43002532280497074,water hyacinth,floating,water hyacinth PAC,2,227,no
Limnobium spongia,management,0.10938018598981565,-0.005134438255772471,0.21900863754959551,water hyacinth,floating,water hyacinth mgmt.,2,227,no
Limnobium spongia,net,0.19458785638287077,-0.11708578580359226,0.4923074221074027,water hyacinth,floating,mgmt. + PAC,2,227,no
Ludwigia octovalvis/peruviana,cover,0.4983681033384719,0.04350512951254942,0.985251841874763,water hyacinth,emersed,water hyacinth PAC,1,128,yes
Ludwigia octovalvis/peruviana,management,0.11712618192076654,-0.038477303792345666,0.29184363211906705,water hyacinth,emersed,water hyacinth mgmt.,1,128,no
Ludwigia octovalvis/peruviana,net,0.010723083347063178,-0.2928239165590998,0.3063679917039871,water hyacinth,emersed,mgmt. + PAC,1,128,no
Ludwigia palustris/repens,cover,0.3423043416691096,-0.026860861861334323,0.711201447438186,water hyacinth,emersed,water hyacinth PAC,1,129,no
Ludwigia palustris/repens,management,-0.09693592398557277,-0.191527566540736,-6.858824198494944e-4,water hyacinth,emersed,water hyacinth mgmt.,1,129,yes
Ludwigia palustris/repens,net,0.11139966307297502,-0.21563402952860405,0.4085029087990524,water hyacinth,emersed,mgmt. + PAC,1,129,no
Luziola fluitans,cover,0.408952593485949,0.032369574966544294,0.819622731907082,water hyacinth,submersed,water hyacinth PAC,3,330,yes
Luziola fluitans,management,0.11369197957531421,-0.016693554436233556,0.24295692946706843,water hyacinth,submersed,water hyacinth mgmt.,3,330,no
Luziola fluitans,net,0.14436510656958132,-0.16846919139787186,0.4539616050210915,water hyacinth,submersed,mgmt. + PAC,3,330,no
Mayaca fluviatilis,cover,-0.9680629310948123,-3.331084830788651,0.44420784859936846,water hyacinth,submersed,water hyacinth PAC,3,331,no
Mayaca fluviatilis,management,0.056465117698381445,-0.09771890545218927,0.21638697318484984,water hyacinth,submersed,water hyacinth mgmt.,3,331,no
Mayaca fluviatilis,net,-1.7881351077253747,-7.213732452020599,0.06052496693709189,water hyacinth,submersed,mgmt. + PAC,3,331,no
Micranthemum glomeratum,cover,-0.30658445537114426,-1.3769343977209791,0.4062758085136614,water hyacinth,submersed,water hyacinth PAC,3,332,no
Micranthemum glomeratum,management,0.22066575027971447,0.10657618608305107,0.34540465673794185,water hyacinth,submersed,water hyacinth mgmt.,3,332,yes
Micranthemum glomeratum,net,-0.7351605927916803,-1.694850703418114,0.03968002457698308,water hyacinth,submersed,mgmt. + PAC,3,332,no
Micranthemum umbrosum,cover,-0.2699784460492728,-1.1661530948103394,0.383478723940772,water hyacinth,emersed,water hyacinth PAC,1,133,no
Micranthemum umbrosum,management,0.14421536377633673,0.04261816364705877,0.2520442947024364,water hyacinth,emersed,water hyacinth mgmt.,1,133,yes
Micranthemum umbrosum,net,0.21122247948134695,-0.1483741205298143,0.5329973431531384,water hyacinth,emersed,mgmt. + PAC,1,133,no
Myriophyllum laxum/pinnatum,cover,-1.2448418994427641,-2.783326893646878,0.1262995340399911,water hyacinth,submersed,water hyacinth PAC,3,334,no
Myriophyllum laxum/pinnatum,management,0.10310233960581869,-0.06458937130231443,0.2633470591925269,water hyacinth,submersed,water hyacinth mgmt.,3,334,no
Myriophyllum laxum/pinnatum,net,-2.0182742828814337,-4.188343635111887,-0.17839200304131428,water hyacinth,submersed,mgmt. + PAC,3,334,yes
Najas guadalupensis,cover,0.40874917293959817,0.11368646679090262,0.7183325562527489,water hyacinth,submersed,water hyacinth PAC,3,335,yes
Najas guadalupensis,management,-0.015972331010821843,-0.11058909977101558,0.07586186298821826,water hyacinth,submersed,water hyacinth mgmt.,3,335,no
Najas guadalupensis,net,-0.3274475041441101,-0.7239476515754106,0.044871841777693364,water hyacinth,submersed,mgmt. + PAC,3,335,no
Nelumbo lutea,cover,0.3336249205660205,-0.09316811349159893,0.8998452146586573,water hyacinth,emersed,water hyacinth PAC,1,136,no
Nelumbo lutea,management,0.15980279243530193,-0.09246351953756277,0.4386884020621221,water hyacinth,emersed,water hyacinth mgmt.,1,136,no
Nelumbo lutea,net,-0.20866560210717094,-0.673058567451772,0.1991167271853441,water hyacinth,emersed,mgmt. + PAC,1,136,no
Nitella spp.,cover,-0.024268264702568126,-0.8666442062426902,0.5637503794431107,water hyacinth,submersed,water hyacinth PAC,3,337,no
Nitella spp.,management,-0.09699244794383255,-0.2481379814802394,0.039277838302748,water hyacinth,submersed,water hyacinth mgmt.,3,337,no
Nitella spp.,net,-0.5400425912301323,-1.4692920645045646,0.1568709043960423,water hyacinth,submersed,mgmt. + PAC,3,337,no
Nuphar advena,cover,0.1709096554504337,-0.2213809379202164,0.6223608190424579,water hyacinth,emersed,water hyacinth PAC,1,138,no
Nuphar advena,management,0.19197168471894643,0.06978619555250411,0.33613099943454655,water hyacinth,emersed,water hyacinth mgmt.,1,138,yes
Nuphar advena,net,0.057627821037684164,-0.2284286393435921,0.32885993924420054,water hyacinth,emersed,mgmt. + PAC,1,138,no
Nymphaea mexicana,cover,0.06904946512895219,-0.31751080061449,0.41189058106431564,water hyacinth,emersed,water hyacinth PAC,1,139,no
Nymphaea mexicana,management,-0.176671508670906,-0.31073437008502414,-0.04355360104171443,water hyacinth,emersed,water hyacinth mgmt.,1,139,yes
Nymphaea mexicana,net,-0.15611970626033336,-0.5463789628166742,0.21589661191201415,water hyacinth,emersed,mgmt. + PAC,1,139,no
Nymphaea odorata,cover,0.014529953063606363,-0.4260961662210342,0.39131512250869127,water hyacinth,emersed,water hyacinth PAC,1,140,no
Nymphaea odorata,management,-0.03450383334523727,-0.1318379783218371,0.05973347902214379,water hyacinth,emersed,water hyacinth mgmt.,1,140,no
Nymphaea odorata,net,-0.0082448404113135,-0.31478770732298017,0.3028074976535712,water hyacinth,emersed,mgmt. + PAC,1,140,no
Nymphoides aquatica,cover,-0.43237853991542846,-1.4816330757278449,0.3238460800271928,water hyacinth,emersed,water hyacinth PAC,1,141,no
Nymphoides aquatica,management,0.19112478350205206,0.07385508528938181,0.30628995539306403,water hyacinth,emersed,water hyacinth mgmt.,1,141,yes
Nymphoides aquatica,net,-0.29208860488965127,-1.0948316483427536,0.31125150542626173,water hyacinth,emersed,mgmt. + PAC,1,141,no
Panicum hemitomon,cover,-0.05363057243193043,-0.35277757231494095,0.30398558820097066,water hyacinth,emersed,water hyacinth PAC,1,142,no
Panicum hemitomon,management,0.15164988602079574,0.005045776755781562,0.3252652518450866,water hyacinth,emersed,water hyacinth mgmt.,1,142,yes
Panicum hemitomon,net,0.001643777861467947,-0.32104015624442317,0.3138198366706003,water hyacinth,emersed,mgmt. + PAC,1,142,no
Paspalidium geminatum,cover,-0.8322510897826947,-1.6207359854218013,-0.025184509149787662,water hyacinth,emersed,water hyacinth PAC,1,143,yes
Paspalidium geminatum,management,0.31341504775692014,0.08316683009286788,0.5176526145127562,water hyacinth,emersed,water hyacinth mgmt.,1,143,yes
Paspalidium geminatum,net,-1.8228034350003135,-2.9685473740753423,-0.462295901269816,water hyacinth,emersed,mgmt. + PAC,1,143,yes
Paspalum repens,cover,-0.20409849167688243,-0.6350252780223706,0.1836126501166772,water hyacinth,emersed,water hyacinth PAC,1,144,no
Paspalum repens,management,-0.01612213317498905,-0.15618100329022783,0.1281699353236463,water hyacinth,emersed,water hyacinth mgmt.,1,144,no
Paspalum repens,net,-0.16179402435529927,-0.5543776686796964,0.20794647112712267,water hyacinth,emersed,mgmt. + PAC,1,144,no
Peltandra spp.,cover,-0.4858442558285808,-1.5864453252898636,0.31170257517054445,water hyacinth,emersed,water hyacinth PAC,1,145,no
Peltandra spp.,management,0.18170736865653003,0.03595886243111375,0.31928714820874726,water hyacinth,emersed,water hyacinth mgmt.,1,145,yes
Peltandra spp.,net,-0.0297082708899081,-0.6562057574947793,0.5021407539319578,water hyacinth,emersed,mgmt. + PAC,1,145,no
Phragmites australis,cover,0.14406959541569375,-0.33687362255656084,0.6314092184917952,water hyacinth,emersed,water hyacinth PAC,1,146,no
Phragmites australis,management,0.051906026485213974,-0.2005858083630964,0.2813649974408795,water hyacinth,emersed,water hyacinth mgmt.,1,146,no
Phragmites australis,net,-0.041523067706935854,-0.4536978023294099,0.34341447858754226,water hyacinth,emersed,mgmt. + PAC,1,146,no
Pontederia cordata,cover,0.509733357612538,0.06548211275582744,0.9833925257339063,water hyacinth,emersed,water hyacinth PAC,1,147,yes
Pontederia cordata,management,0.07633517132506186,-0.09848053293014782,0.291494915293663,water hyacinth,emersed,water hyacinth mgmt.,1,147,no
Pontederia cordata,net,-0.027757056842505526,-0.3439384271511081,0.30331294115675345,water hyacinth,emersed,mgmt. + PAC,1,147,no
Potamogeton illinoensis,cover,0.12745406630149259,-0.6973405406044867,0.7083961275404871,water hyacinth,submersed,water hyacinth PAC,3,348,no
Potamogeton illinoensis,management,-0.03660658631273967,-0.16424322614351583,0.09030552377503068,water hyacinth,submersed,water hyacinth mgmt.,3,348,no
Potamogeton illinoensis,net,-0.3208593166943082,-1.0864278753418075,0.4303077382526092,water hyacinth,submersed,mgmt. + PAC,3,348,no
Rhynchospora spp.,cover,0.09410728888819733,-0.26992248444607253,0.44034948293430975,water hyacinth,emersed,water hyacinth PAC,1,149,no
Rhynchospora spp.,management,-0.1344477999229403,-0.23639090591696119,-0.03447926066181278,water hyacinth,emersed,water hyacinth mgmt.,1,149,yes
Rhynchospora spp.,net,-0.24644744022264142,-0.6207129249456798,0.0918160236038539,water hyacinth,emersed,mgmt. + PAC,1,149,no
Sacciolepis striata,cover,0.09602126936163925,-0.23570585174947378,0.46913034357525674,water hyacinth,emersed,water hyacinth PAC,1,150,no
Sacciolepis striata,management,0.21835287708742143,0.0899449661114435,0.3846837192375552,water hyacinth,emersed,water hyacinth mgmt.,1,150,yes
Sacciolepis striata,net,0.07160440717764778,-0.17691014335804256,0.3309025695582726,water hyacinth,emersed,mgmt. + PAC,1,150,no
Sagittaria lancifolia,cover,0.5974561257679941,0.10191869703539541,1.1125504078741308,water hyacinth,emersed,water hyacinth PAC,1,151,yes
Sagittaria lancifolia,management,0.059286682832023506,-0.0934077040759577,0.244619737402535,water hyacinth,emersed,water hyacinth mgmt.,1,151,no
Sagittaria lancifolia,net,0.0527152757376611,-0.20695765986958997,0.3112069294955912,water hyacinth,emersed,mgmt. + PAC,1,151,no
Sagittaria latifolia,cover,0.10797361117566569,-0.2767521767363894,0.5085957462267211,water hyacinth,emersed,water hyacinth PAC,1,152,no
Sagittaria latifolia,management,0.11033639451154076,-0.05254441713045799,0.3164847722126888,water hyacinth,emersed,water hyacinth mgmt.,1,152,no
Sagittaria latifolia,net,0.022547302279461206,-0.2908485338340798,0.33652030235543773,water hyacinth,emersed,mgmt. + PAC,1,152,no
Sagittaria subulata/graminea/gracillima,cover,-0.08045979620376614,-0.8181225140383661,0.47858139611983186,water hyacinth,emersed,water hyacinth PAC,1,153,no
Sagittaria subulata/graminea/gracillima,management,0.12030404938999004,0.0036650760159844123,0.23318556421088826,water hyacinth,emersed,water hyacinth mgmt.,1,153,yes
Sagittaria subulata/graminea/gracillima,net,-0.12381226503566808,-0.7718977927442896,0.3680039899915246,water hyacinth,emersed,mgmt. + PAC,1,153,no
Salix spp.,cover,0.34979150968494277,-0.12295291287726622,0.8793722883933859,water hyacinth,emersed,water hyacinth PAC,1,154,no
Salix spp.,management,0.15268662049175818,0.016771498919567515,0.2933960301808415,water hyacinth,emersed,water hyacinth mgmt.,1,154,yes
Salix spp.,net,-0.0058807337920556615,-0.2939033999137196,0.3075875108603711,water hyacinth,emersed,mgmt. + PAC,1,154,no
Saururus cernuus,cover,-0.12430733225295189,-0.8076514789717133,0.4027086354817104,water hyacinth,emersed,water hyacinth PAC,1,155,no
Saururus cernuus,management,-0.06393776806565274,-0.18176540580367978,0.06212530502525324,water hyacinth,emersed,water hyacinth mgmt.,1,155,no
Saururus cernuus,net,-0.08602479740354196,-0.4822164464805929,0.29743198427081974,water hyacinth,emersed,mgmt. + PAC,1,155,no
Spartina bakeri,cover,0.2682935835504428,-0.11172811800387383,0.6661633657244885,water hyacinth,emersed,water hyacinth PAC,1,156,no
Spartina bakeri,management,0.12057954955509023,-0.10859480478792591,0.29005971223224986,water hyacinth,emersed,water hyacinth mgmt.,1,156,no
Spartina bakeri,net,0.021628721119970027,-0.3231037348553119,0.3925993573100126,water hyacinth,emersed,mgmt. + PAC,1,156,no
Thalia geniculata,cover,0.2371505486005456,-0.15835308807648912,0.6979013186368578,water hyacinth,emersed,water hyacinth PAC,1,157,no
Thalia geniculata,management,-0.26467046752024365,-0.4407635977253651,-0.0655145121267115,water hyacinth,emersed,water hyacinth mgmt.,1,157,yes
Thalia geniculata,net,0.05146451815502851,-0.3902902319190328,0.43082430547259754,water hyacinth,emersed,mgmt. + PAC,1,157,no
Typha spp.,cover,0.1078470997827738,-0.28816847839062,0.5539837865337751,water hyacinth,emersed,water hyacinth PAC,1,158,no
Typha spp.,management,0.21775394361399805,0.058586426724953546,0.39062665820794434,water hyacinth,emersed,water hyacinth mgmt.,1,158,yes
Typha spp.,net,0.13417620080710685,-0.19042997214094198,0.5023525312091576,water hyacinth,emersed,mgmt. + PAC,1,158,no
Utricularia floridana,cover,-0.07581251182357757,-1.0036781053672799,0.5887186630594906,water hyacinth,submersed,water hyacinth PAC,3,359,no
Utricularia floridana,management,-0.22637926754158477,-0.39303557614103446,-0.05621041309332695,water hyacinth,submersed,water hyacinth mgmt.,3,359,yes
Utricularia floridana,net,-0.7751492619872367,-1.850614338584342,0.008877899578362398,water hyacinth,submersed,mgmt. + PAC,3,359,no
Utricularia foliosa,cover,0.6031267541459829,0.1657025661989682,1.038671731643673,water hyacinth,submersed,water hyacinth PAC,3,360,yes
Utricularia foliosa,management,-0.009485136421045638,-0.14178453807804026,0.119404933841491,water hyacinth,submersed,water hyacinth mgmt.,3,360,no
Utricularia foliosa,net,0.29176384192518134,7.695744892314687e-6,0.5840423985539729,water hyacinth,submersed,mgmt. + PAC,3,360,yes
Utricularia gibba,cover,0.22980678898275889,-0.13872096305013182,0.5718386218482135,water hyacinth,submersed,water hyacinth PAC,3,361,no
Utricularia gibba,management,0.05539059229121273,-0.04127927125096266,0.15126775438655826,water hyacinth,submersed,water hyacinth mgmt.,3,361,no
Utricularia gibba,net,0.28880391530649646,0.0027007937279687542,0.5700737951429842,water hyacinth,submersed,mgmt. + PAC,3,361,yes
Utricularia inflata,cover,0.5229229323666391,0.11041618978313356,0.879072397664852,water hyacinth,submersed,water hyacinth PAC,3,362,yes
Utricularia inflata,management,-0.0904112506899224,-0.20819545646722296,0.025891253687859418,water hyacinth,submersed,water hyacinth mgmt.,3,362,no
Utricularia inflata,net,-0.03812180443012558,-0.6477428412074723,0.4191596800163061,water hyacinth,submersed,mgmt. + PAC,3,362,no
Utricularia purpurea,cover,0.3822808155169551,-0.013165106264809885,0.83896896806047,water hyacinth,submersed,water hyacinth PAC,3,363,no
Utricularia purpurea,management,0.08906581966644694,-0.060316336399544035,0.22974492619083753,water hyacinth,submersed,water hyacinth mgmt.,3,363,no
Utricularia purpurea,net,-1.8188360511123167,-3.2276552950749497,-0.5803156233980468,water hyacinth,submersed,mgmt. + PAC,3,363,yes
Vallisneria americana,cover,0.29783298647882467,-0.04901484207248843,0.6190178738132358,water hyacinth,submersed,water hyacinth PAC,3,364,no
Vallisneria americana,management,0.2411478360129923,0.10377435414338222,0.36875090886763295,water hyacinth,submersed,water hyacinth mgmt.,3,364,yes
Vallisneria americana,net,-0.037074480093001384,-0.4623126470120882,0.34706432567971623,water hyacinth,submersed,mgmt. + PAC,3,364,no
