invader,species,covariate,Mean,SD,naive_se,time_series_se,quant_2_5,quant_25,quant_50,quant_75,quant_97_5,Habitat,cov2,habitat_num,sp_num,sig
paragrass,Mayaca fluviatilis,intercept,-2.5388153220551906,0.13794949920347194,0.003561840753551334,0.011443752497253254,-2.8090653840718063,-2.625240218111922,-2.536627871981138,-2.4525407249234505,-2.2772901377725696,submersed,intercept,3,331,yes
paragrass,Mayaca fluviatilis,invasive plant cover,-0.11866310979309792,0.10206770071072886,0.0026353767002555723,0.0060844461520479206,-0.33128114371733464,-0.18475012683247524,-0.1161648856784811,-0.04587858097232411,0.06990276270871272,submersed,paragrass cover,3,331,no
paragrass,Mayaca fluviatilis,management,-0.2523048179750965,0.41911124017109663,0.010821405689273294,0.01375721175496119,-1.1064471169804553,-0.5261198342588966,-0.2502106367913177,0.019560584000436188,0.5728720934437384,submersed,paragrass mgmt.,3,331,no
paragrass,Mayaca fluviatilis,interaction,0.577169188467623,0.6657613874369885,0.017189885107276003,0.031425230457501334,-0.8156079208896707,0.15009880628647615,0.6122375924429307,1.0308885929596394,1.8338054505081733,submersed,interaction,3,331,no
paragrass,Micranthemum glomeratum,intercept,-1.2124857583174258,0.060337785276097795,0.0015579149168091057,0.0016816989506052336,-1.333008009937246,-1.2515319820091944,-1.2122103777324904,-1.1720710819212108,-1.0931486798801469,submersed,intercept,3,332,yes
paragrass,Micranthemum glomeratum,invasive plant cover,-0.04583432679542612,0.04342639283416263,0.0011212646415504864,0.0011156892042213644,-0.1362508196272345,-0.07471182510502314,-0.04418634465253372,-0.016202606108308447,0.03878046500886913,submersed,paragrass cover,3,332,no
paragrass,Micranthemum glomeratum,management,2.011433489011574e-4,0.38640429916259045,0.009976916103731075,0.01132295235557167,-0.7937607927167337,-0.24930495933379984,0.010225225983978736,0.25278867336935307,0.7522267161787615,submersed,paragrass mgmt.,3,332,no
paragrass,Micranthemum glomeratum,interaction,-1.8304210872209385,1.2237048473271444,0.0315959232958088,0.11669479186119826,-4.479455195912354,-2.615075621502781,-1.708078704453258,-0.9487837893007681,0.21746723677570784,submersed,interaction,3,332,no
paragrass,Micranthemum umbrosum,intercept,-1.4512847274678713,0.05283207956935163,0.0013641184287840266,0.00148203988281672,-1.554635320387871,-1.4879768733333285,-1.451674047540049,-1.4152937490031579,-1.3499653917462888,emersed,intercept,1,133,yes
paragrass,Micranthemum umbrosum,invasive plant cover,-0.11236923954782749,0.0605101628999929,0.0015623656879198025,0.0019448364290949164,-0.2345111384561433,-0.15159598495146626,-0.1118016523457051,-0.0678097276871176,1.1022713430547852e-4,emersed,paragrass cover,1,133,no
paragrass,Micranthemum umbrosum,management,-0.18940620525378438,0.37569806183929866,0.00970048224470672,0.01053197669771691,-0.9680112060974781,-0.4272956657130915,-0.17834090947128872,0.0587606220193206,0.4968655754529264,emersed,paragrass mgmt.,1,133,no
paragrass,Micranthemum umbrosum,interaction,-0.3398128224658788,0.6772329750623347,0.017486080226126167,0.03800834223445514,-1.8421176104132113,-0.7468724915788088,-0.25809245713078777,0.14888182756000026,0.7304737344341128,emersed,interaction,1,133,no
paragrass,Myriophyllum laxum/pinnatum,intercept,-2.5921481664996158,0.22998466477300378,0.005938178510326262,0.015817620481052348,-3.0118290215792376,-2.7649314476087907,-2.607629366892345,-2.4043304246702446,-2.193481868694725,submersed,intercept,3,334,yes
paragrass,Myriophyllum laxum/pinnatum,invasive plant cover,-0.38663373905167897,0.18532097970479905,0.004784967120663529,0.014882445774146673,-0.755210782857894,-0.5108293384943028,-0.3835575983972347,-0.2572545254998678,-0.05194499531751889,submersed,paragrass cover,3,334,yes
paragrass,Myriophyllum laxum/pinnatum,management,-0.3845964264830053,0.48359774476428363,0.012486440078236903,0.013958900267807198,-1.453958514975716,-0.6819015268760158,-0.35200078280284913,-0.05987949086246676,0.5010000542784807,submersed,paragrass mgmt.,3,334,no
paragrass,Myriophyllum laxum/pinnatum,interaction,-1.2891636481223712,1.463746681101167,0.037793776793141325,0.151900074720998,-4.511784363682154,-2.195873739271339,-1.1249526726335919,-0.2403814724825892,1.1978830717862758,submersed,interaction,3,334,no
paragrass,Najas guadalupensis,intercept,-0.5688830328523332,0.07470624939758676,0.0019289070651631426,0.0019114347168551747,-0.7074470966712663,-0.6212901174670611,-0.5684814682949262,-0.5172152774654128,-0.4275604191430985,submersed,intercept,3,335,yes
paragrass,Najas guadalupensis,invasive plant cover,0.017357891371044563,0.03907186381719928,0.0010088311857953131,0.0010337120969187796,-0.05886269971826752,-0.00851963426255465,0.018527708878193584,0.04370338263568619,0.09220227595078134,submersed,paragrass cover,3,335,no
paragrass,Najas guadalupensis,management,0.39084218004729915,0.3278070652538889,0.008463942029982931,0.008467884399415662,-0.21322064754498898,0.16549293530338915,0.38392282870347505,0.6020189355942327,1.0590029654273783,submersed,paragrass mgmt.,3,335,no
paragrass,Najas guadalupensis,interaction,-0.23592268412419123,0.35094266349773645,0.009061300608002712,0.009821013165808553,-1.0124210962670332,-0.45381038466661694,-0.2203303893732226,0.009673188488059373,0.3700864672522541,submersed,interaction,3,335,no
paragrass,Nelumbo lutea,intercept,-1.2713620731904343,0.3381676691086622,0.008731451671224194,0.012797907826367118,-1.8244819359810638,-1.5349237726347802,-1.3650250039781788,-0.8841281869117575,-0.760023944574665,emersed,intercept,1,136,yes
paragrass,Nelumbo lutea,invasive plant cover,-0.1686900262212432,0.056416922182249904,0.0014566786670408912,0.0015376159801343016,-0.2831841620074864,-0.2036578390756781,-0.1649060775128047,-0.12871594896925959,-0.07015314616833232,emersed,paragrass cover,1,136,yes
paragrass,Nelumbo lutea,management,0.5280975931528419,0.3433346211320396,0.008864861798805483,0.00972492563112997,-0.09904964996374979,0.2876149752015579,0.5120790802980419,0.752425044425477,1.2022690960644504,emersed,paragrass mgmt.,1,136,no
paragrass,Nelumbo lutea,interaction,-0.39396352353314007,0.35883087444864564,0.009264973338964328,0.010550636080383887,-1.1566764901939197,-0.6054692036811111,-0.3668198831435586,-0.15214145287137934,0.23973016562747232,emersed,interaction,1,136,no
paragrass,Nitella spp.,intercept,-1.3942595892941128,0.08607261836163818,0.0022223854498606096,0.002736398629059721,-1.55764986197258,-1.456072329196023,-1.3941396416866085,-1.331789832814947,-1.230270238515298,submersed,intercept,3,337,yes
paragrass,Nitella spp.,invasive plant cover,0.08393892500924542,0.04632281666465743,0.0011960499832775842,0.001172540728410755,-0.009989354274816314,0.051920286894632815,0.08626152655736104,0.11485318153418905,0.1729887838453497,submersed,paragrass cover,3,337,no
paragrass,Nitella spp.,management,-0.05534279660513094,0.39420747753638474,0.01017839330299235,0.011253326187422162,-0.8282476927978497,-0.3156956364168363,-0.05810082299065687,0.21236070112061622,0.7317160317272884,submersed,paragrass mgmt.,3,337,no
paragrass,Nitella spp.,interaction,-1.4749118179127225,1.1558480309310624,0.029843867830284265,0.09882091844400939,-3.9378833531241852,-2.2186742342136077,-1.4374140358367407,-0.6327921360485311,0.5726174029502891,submersed,interaction,3,337,no
paragrass,Nuphar advena,intercept,1.4021461619711377,0.07374235441294336,0.001904019403676364,0.0023517752217747366,1.2671375768103568,1.3496075564579813,1.3976368660660552,1.453152805538109,1.547602754029653,emersed,intercept,1,138,yes
paragrass,Nuphar advena,invasive plant cover,0.033738495456351214,0.03949665216843979,0.0010197991738620958,0.001041161390514406,-0.04955105061409406,0.008829012347557829,0.03256839248055279,0.06040188679857887,0.11217648446249237,emersed,paragrass cover,1,138,no
paragrass,Nuphar advena,management,0.3358626203290416,0.40189968589489866,0.010377005268779563,0.010786570627435212,-0.4035835201558974,0.06111561622177323,0.30357517390581373,0.6058439110959364,1.1789177342555246,emersed,paragrass mgmt.,1,138,no
paragrass,Nuphar advena,interaction,-0.46643385493187134,0.35573785295811733,0.009185111867482476,0.011084989014685158,-1.233157002321088,-0.6918163963399073,-0.44470776624924113,-0.21604835487469654,0.1735919992143644,emersed,interaction,1,138,no
paragrass,Nymphaea mexicana,intercept,-1.7520982600464134,0.0857374501264989,0.0022137314432414614,0.0025200683299851892,-1.9322019949815226,-1.8089790642719734,-1.7512642093816666,-1.6957905352084608,-1.5873400130827067,emersed,intercept,1,139,yes
paragrass,Nymphaea mexicana,invasive plant cover,0.02051453727399996,0.04188514573136045,0.0010814698124735312,0.001059140904562156,-0.06261209981823929,-0.006077580130869131,0.02112638702163584,0.050115394711306445,0.09923322976879775,emersed,paragrass cover,1,139,no
paragrass,Nymphaea mexicana,management,0.0473020869930311,0.30647015638488456,0.007913025411921603,0.008116922397631447,-0.5481256017421757,-0.16287584592077592,0.05661422539377277,0.25613435516816957,0.6397002187320194,emersed,paragrass mgmt.,1,139,no
paragrass,Nymphaea mexicana,interaction,0.3565947459483506,0.2657177711440845,0.006860803349549287,0.006718053485198352,-0.1359120953955814,0.17665527008225987,0.3475532404492101,0.5284936403275846,0.884094992807234,emersed,interaction,1,139,no
paragrass,Nymphaea odorata,intercept,0.22746123534355606,0.09605432051429647,0.002480111891220931,0.002551474310861667,0.05686176999571045,0.15927385189902088,0.22548704652245694,0.2945159748236543,0.42363379787551997,emersed,intercept,1,140,yes
paragrass,Nymphaea odorata,invasive plant cover,0.06860670022749471,0.04035777605042177,0.001042033296888347,0.0010204267818011644,-0.011658309526946947,0.04240449969450175,0.06834707628517672,0.09518621583469182,0.14967181725351708,emersed,paragrass cover,1,140,no
paragrass,Nymphaea odorata,management,-0.1274814978137984,0.3326883562701574,0.008589976422076264,0.008587563902052231,-0.7933357730507191,-0.3514340981563888,-0.12212465262301848,0.09612282117028005,0.5011047108101859,emersed,paragrass mgmt.,1,140,no
paragrass,Nymphaea odorata,interaction,-0.012372885593288746,0.45498147296912494,0.011747571117615607,0.01440539175703188,-0.9431797315801935,-0.3262717212551033,0.010020089679024631,0.3224177713800163,0.7882726743649238,emersed,interaction,1,140,no
paragrass,Nymphoides aquatica,intercept,-1.7021139462181272,0.11656005975401279,0.003009567801734886,0.004509780240024978,-1.9343356299652574,-1.7829493153201184,-1.7028211370783355,-1.6244714410808998,-1.4746954699397277,emersed,intercept,1,141,yes
paragrass,Nymphoides aquatica,invasive plant cover,0.14953867621890746,0.04976321447741546,0.0012848806728318527,0.00147727909105033,0.047682504651043775,0.11692608416989318,0.14981932225399483,0.1842780844657073,0.2427929641303265,emersed,paragrass cover,1,141,yes
paragrass,Nymphoides aquatica,management,0.05198416721271808,0.4162427640937996,0.010747341955430856,0.010987277622152927,-0.7570968974337715,-0.22767795390801338,0.05161270778925541,0.3219021811365662,0.8806040879279611,emersed,paragrass mgmt.,1,141,no
paragrass,Nymphoides aquatica,interaction,-0.3375756712243116,0.7679060710451363,0.019827249497395883,0.04329655172404805,-2.056894816269841,-0.8399449837650926,-0.2843251496589615,0.21473806447744725,0.940718353955047,emersed,interaction,1,141,no
paragrass,Panicum hemitomon,intercept,1.2103474444442552,0.051038339952237555,0.0013178042710205913,0.001312712758504503,1.1162025749000755,1.1740372111059483,1.209018787700039,1.245271655229677,1.3094897345690506,emersed,intercept,1,142,yes
paragrass,Panicum hemitomon,invasive plant cover,-0.0708103036180204,0.032688713062007387,8.440189419873832e-4,9.311260190188983e-4,-0.13493564897872973,-0.09331551857894949,-0.07113440927902259,-0.04775977236700779,-0.007973197163495831,emersed,paragrass cover,1,142,yes
paragrass,Panicum hemitomon,management,0.7722842436890833,0.41141525910831267,0.010622696312680695,0.010590800641363845,0.047566126217973126,0.4730535364425332,0.7588252564329285,1.0249632178309607,1.6395978348759144,emersed,paragrass mgmt.,1,142,yes
paragrass,Panicum hemitomon,interaction,-0.516132377295545,0.3972006709009485,0.010255677223345243,0.011919251075561908,-1.3883220798728324,-0.7704885409366087,-0.4705230585661058,-0.21819800250599014,0.14669303899766784,emersed,interaction,1,142,no
paragrass,Paspalidium geminatum,intercept,-0.10330703340021631,0.05413842603621961,0.0013978481495210704,0.0012881765272393098,-0.22874048699743071,-0.13565911366155325,-0.09825593764686168,-0.06705945789427292,-0.005479958133732879,emersed,intercept,1,143,yes
paragrass,Paspalidium geminatum,invasive plant cover,-0.2626578466454603,0.042657143076912235,0.001101402698224454,0.0011533963699610142,-0.34588414340303636,-0.2928477340620572,-0.2616856527553608,-0.23282078169327897,-0.18246423671890222,emersed,paragrass cover,1,143,yes
paragrass,Paspalidium geminatum,management,0.5909019962812828,0.36088185464432965,0.009317929419906229,0.01023638959217642,-0.08694101416303919,0.3424548815938463,0.5634455912362853,0.8340249179608761,1.3340284441427843,emersed,paragrass mgmt.,1,143,no
paragrass,Paspalidium geminatum,interaction,-0.6212802338053168,0.48218731210471605,0.012450022863560554,0.017131872783615887,-1.6682650174573859,-0.9189644123912666,-0.578708138428958,-0.2946481262543181,0.23735867851501596,emersed,interaction,1,143,no
paragrass,Paspalum repens,intercept,-1.9436381982798847,0.08244119960190995,0.002128622620663725,0.003129007551743276,-2.109771959203639,-1.9986157264273778,-1.9447332866911964,-1.889076948285168,-1.7803580466999123,emersed,intercept,1,144,yes
paragrass,Paspalum repens,invasive plant cover,0.12573444718017715,0.03641383608267318,9.402012047981331e-4,9.722803138798177e-4,0.05618428576581101,0.10179822306155789,0.12628688394193116,0.15083160689961564,0.19466985377614598,emersed,paragrass cover,1,144,yes
paragrass,Paspalum repens,management,-0.24711923492892762,0.3203165372035972,0.008270537427362402,0.008271487656698386,-0.8918076029685638,-0.45884328416062364,-0.24451261701891855,-0.023540926315904143,0.3484277110663173,emersed,paragrass mgmt.,1,144,no
paragrass,Paspalum repens,interaction,0.7563259322164758,0.39584122421681656,0.01022057646089391,0.010877875085264724,0.07379342811474335,0.4732662943771133,0.7379572780833509,1.0027112622896555,1.608631289674431,emersed,interaction,1,144,yes
paragrass,Peltandra spp.,intercept,-1.7871629109120117,0.15543598922408522,0.004013339984441051,0.005017993844258954,-2.12298473746782,-1.8877882617516708,-1.7706162761072806,-1.6752880491572775,-1.5199731559226206,emersed,intercept,1,145,yes
paragrass,Peltandra spp.,invasive plant cover,-0.009612293246472803,0.06723624297076593,0.0017360323285822129,0.0020436010631856042,-0.15661112656114115,-0.050217279953418875,-0.0056364120264728625,0.03539762025707357,0.11360750132327455,emersed,paragrass cover,1,145,no
paragrass,Peltandra spp.,management,-0.30188564500824266,0.3848195458376001,0.009935997948827512,0.0106732332179888,-1.1228185185193,-0.5464990821366947,-0.28278288688260583,-0.03614979902567689,0.3993088962534711,emersed,paragrass mgmt.,1,145,no
paragrass,Peltandra spp.,interaction,-0.12354261354781387,0.6418845772275427,0.016573388518597743,0.03062226949606264,-1.4880203311802305,-0.5282743455209751,-0.05986757113349733,0.31368990535956187,1.0048508447020874,emersed,interaction,1,145,no
paragrass,Phragmites australis,intercept,-1.8861936246560729,0.13258288747297015,0.0034232754344993687,0.00405250956701075,-2.1660327723496238,-1.9669046046647205,-1.8747382792367193,-1.7947676860961754,-1.6467212795490866,emersed,intercept,1,146,yes
paragrass,Phragmites australis,invasive plant cover,-0.24245742573110454,0.0611638936206024,0.0015792449425453012,0.0017563610570025285,-0.3695328121536312,-0.2824645782524488,-0.2357012109666352,-0.20004002009590363,-0.13374903983153624,emersed,paragrass cover,1,146,yes
paragrass,Phragmites australis,management,-0.08138200080452519,0.3315092203288428,0.008559531262985422,0.008684377045898795,-0.7236939000309321,-0.30378057796001623,-0.06998768738103345,0.14412618443571035,0.5464817262935733,emersed,paragrass mgmt.,1,146,no
paragrass,Phragmites australis,interaction,0.525840163370624,0.4548351795523826,0.011743793837837588,0.015369686801809983,-0.23524762804489546,0.2050095168399298,0.4773279111717429,0.7948085851190786,1.5239745995763498,emersed,interaction,1,146,no
paragrass,Pontederia cordata,intercept,1.4358532596354479,0.06475490510472492,0.0016719644603722754,0.0018162030104754234,1.3080554471793624,1.3908289600683854,1.4339948906958035,1.4812636469522968,1.5603001342734066,emersed,intercept,1,147,yes
paragrass,Pontederia cordata,invasive plant cover,0.1309968393536814,0.04570026606939283,0.0011799757960267087,0.0011618388787574038,0.042345265014549334,0.10041605472008744,0.12866252600810613,0.1617136421540924,0.22254932890561613,emersed,paragrass cover,1,147,yes
paragrass,Pontederia cordata,management,-0.06519723752860454,0.34751155248936194,0.008972709702706557,0.00941851859732326,-0.7491310522128782,-0.30239532308879813,-0.07223086152000899,0.16499996384114313,0.6162236465034148,emersed,paragrass mgmt.,1,147,no
paragrass,Pontederia cordata,interaction,-0.7415452792094079,0.5085166968769678,0.013129844655152677,0.016292128441715924,-1.8104171456691296,-1.058194905572354,-0.6986235812752171,-0.37295333508184847,0.12903386474240341,emersed,interaction,1,147,no
paragrass,Potamogeton illinoensis,intercept,-1.716157152156265,0.16179662098339814,0.004177570790275563,0.006958896258601102,-2.043505714094671,-1.825857647357185,-1.7118099237258149,-1.6070339286987705,-1.3987486442398305,submersed,intercept,3,348,yes
paragrass,Potamogeton illinoensis,invasive plant cover,-0.07145142085919698,0.06459802206573918,0.0016679137577236473,0.0020930584133799445,-0.19933663361469017,-0.11679208956837561,-0.07226902361869186,-0.026632753530722742,0.05450751266095389,submersed,paragrass cover,3,348,no
paragrass,Potamogeton illinoensis,management,-0.23542103350221907,0.4207499108706769,0.010863715984802578,0.013453044603502615,-1.0758812439937875,-0.4990383222161892,-0.2388802604729147,0.03416830982748354,0.5653940064686042,submersed,paragrass mgmt.,3,348,no
paragrass,Potamogeton illinoensis,interaction,-0.8596994625523082,1.2476906830884302,0.03221523491213098,0.12241584347281415,-3.4309024647485975,-1.6850570233420676,-0.7980824947561089,0.09428944940408109,1.1965300316072531,submersed,interaction,3,348,no
paragrass,Rhynchospora spp.,intercept,-1.3347402458620483,0.08988426884858536,0.002320801842244008,0.002468701182065881,-1.5128255735862979,-1.3978865508442555,-1.3310110654463232,-1.2760717916735675,-1.156828049245716,emersed,intercept,1,149,yes
paragrass,Rhynchospora spp.,invasive plant cover,0.022711477880424047,0.04395360371989789,0.0011348771680864329,0.0011130398776591584,-0.06396646527078023,-0.007205629817570902,0.02304867832390403,0.0528676482905841,0.1090651925452895,emersed,paragrass cover,1,149,no
paragrass,Rhynchospora spp.,management,0.12294488848539947,0.3246317513803494,0.008381955778308265,0.009090044824952393,-0.5224600192646611,-0.08541585842149807,0.12003441301634832,0.3325752058514665,0.7929103690310555,emersed,paragrass mgmt.,1,149,no
paragrass,Rhynchospora spp.,interaction,-0.8193816037121721,0.7000766569350899,0.018075901555854444,0.03651371906467504,-2.439427028559974,-1.244162064690627,-0.7317307617856237,-0.3037670280692276,0.30343516438995555,emersed,interaction,1,149,no
paragrass,Sacciolepis striata,intercept,0.06540347998280345,0.060208075012228295,0.001554565812197114,0.001505850894836549,-0.05501629839052603,0.0244018814082582,0.06620277164737251,0.10640699657682606,0.18417598516750738,emersed,intercept,1,150,no
paragrass,Sacciolepis striata,invasive plant cover,-0.13638138861836996,0.034506286254891175,8.909484800310627e-4,8.981915563908951e-4,-0.2019773895926679,-0.1601451114479651,-0.13704476257560955,-0.11448991161293742,-0.06780685192423386,emersed,paragrass cover,1,150,yes
paragrass,Sacciolepis striata,management,0.26203432079900957,0.3109777778947343,0.008029411698845966,0.00798459826724927,-0.30030799859211776,0.04464327117876164,0.2618744077213891,0.4660698107351605,0.9060433542635944,emersed,paragrass mgmt.,1,150,no
paragrass,Sacciolepis striata,interaction,-0.48106751001331544,0.29667143087108977,0.007660023407061704,0.007409368483743254,-1.1001506895875246,-0.6754630382184896,-0.4630628053526281,-0.27992730029247537,0.07006735198808378,emersed,interaction,1,150,no
paragrass,Sagittaria lancifolia,intercept,0.9885918584568724,0.07297337579695051,0.001884164461187498,0.001840970634860896,0.8527015257329855,0.9393679403027132,0.9878816572118188,1.0369811753742182,1.1380780863282305,emersed,intercept,1,151,yes
paragrass,Sagittaria lancifolia,invasive plant cover,0.002736739917429974,0.039216034812575025,0.001012553664889289,9.543793530868871e-4,-0.07524965937530949,-0.022672028065401167,0.0016849521976224481,0.02995044203532571,0.0832905816440561,emersed,paragrass cover,1,151,no
paragrass,Sagittaria lancifolia,management,-0.5762648520283107,0.3649551852905619,0.009423102364949256,0.010427069762982433,-1.3134490327224064,-0.8126309981527968,-0.5503756031704099,-0.3282814173842558,0.09012164860993363,emersed,paragrass mgmt.,1,151,no
paragrass,Sagittaria lancifolia,interaction,-0.4926968322427871,0.5547956212455902,0.014324761344219792,0.02170915745976584,-1.7909740277135082,-0.8267439454346857,-0.4282157716942735,-0.09691859718334528,0.3965151578692249,emersed,interaction,1,151,no
paragrass,Sagittaria latifolia,intercept,-0.9599256227495805,0.0741259866808314,0.001913924746240352,0.0020594930287845324,-1.1154919922159106,-1.0068945831282903,-0.9595694035512845,-0.9111897934492212,-0.8155257326579082,emersed,intercept,1,152,yes
paragrass,Sagittaria latifolia,invasive plant cover,0.053023557184676336,0.04134793057359976,0.0010675989767446159,0.0010786908543509086,-0.022493735989660892,0.024006971906165544,0.05233521347423478,0.0812351160423159,0.13939518287892205,emersed,paragrass cover,1,152,no
paragrass,Sagittaria latifolia,management,-0.2062537500865007,0.31453027669332634,0.008121136823408426,0.008085460224960057,-0.82070341717033,-0.41749046727544314,-0.20072362641455918,0.007541816136725192,0.4040720467280447,emersed,paragrass mgmt.,1,152,no
paragrass,Sagittaria latifolia,interaction,-0.24231709845386018,0.3816520673787742,0.009854214006690823,0.011187955849019333,-1.0664205686479864,-0.496651945903579,-0.20350447458629384,0.017132391372475603,0.43487228883161844,emersed,interaction,1,152,no
paragrass,Sagittaria subulata/graminea/gracillima,intercept,-1.700940172894503,0.08759139313517962,0.0022616000458910487,0.0027872909955258683,-1.8720310419108563,-1.7601787524870935,-1.6990886266811842,-1.6411920048272182,-1.5360953840085427,emersed,intercept,1,153,yes
paragrass,Sagittaria subulata/graminea/gracillima,invasive plant cover,0.03354314941723535,0.05010390021025189,0.001293677140628959,0.001446187813334345,-0.07222006330262469,0.0019071408443285163,0.03530367243179742,0.067360271213183,0.12702848236834505,emersed,paragrass cover,1,153,no
paragrass,Sagittaria subulata/graminea/gracillima,management,0.29022054649884005,0.35531791234962773,0.009174269047595298,0.01019629040062657,-0.37977641932271017,0.04000693768095409,0.283648364041023,0.5257263087489376,0.9978799598813943,emersed,paragrass mgmt.,1,153,no
paragrass,Sagittaria subulata/graminea/gracillima,interaction,-0.03050983897452008,0.5486304547081532,0.014165577428712531,0.02309710285890917,-1.2035887797416585,-0.36568971588043003,0.034096617950789124,0.3586917050315287,0.8804613546903074,emersed,interaction,1,153,no
paragrass,Salix spp.,intercept,1.436521452621774,0.05859946210408183,0.001513031605505477,0.0014536524948502948,1.3247741126265564,1.397258683219766,1.434583565108647,1.4768358337169671,1.553181444062723,emersed,intercept,1,154,yes
paragrass,Salix spp.,invasive plant cover,0.05263961218842454,0.043456464165997494,0.0011220410799997844,0.0011412236283489222,-0.02955272286501392,0.02212945955275834,0.05142490681946918,0.08339257324872001,0.14141946958136584,emersed,paragrass cover,1,154,no
paragrass,Salix spp.,management,0.31631988045591597,0.4047632695966277,0.010450942682028012,0.011331942088992018,-0.47947242205879315,0.04177837667125029,0.31272614746861993,0.5872997517657026,1.1389890941302403,emersed,paragrass mgmt.,1,154,no
paragrass,Salix spp.,interaction,0.1620361030859251,0.41291724604229774,0.010661477448557664,0.014106169746661614,-0.5314990491051055,-0.12412443150998727,0.11914887484165027,0.4004846850527837,1.0984465021186554,emersed,interaction,1,154,no
paragrass,Saururus cernuus,intercept,-1.7430515589629585,0.1201908462802441,0.0031033143067330736,0.00409786635593161,-1.9880550062578906,-1.8201658461843693,-1.737256175843155,-1.657428232675616,-1.5262633092725069,emersed,intercept,1,155,yes
paragrass,Saururus cernuus,invasive plant cover,0.0701255397190171,0.05596916493163617,0.0014451176245424205,0.0014081309119420634,-0.04015158323500568,0.03252379851441157,0.07204593615824799,0.11021736490951348,0.16937475729711515,emersed,paragrass cover,1,155,no
paragrass,Saururus cernuus,management,-0.18241452393934873,0.37405239154165976,0.009657991220332696,0.01004805219810818,-0.9328142907817891,-0.4177323303654963,-0.18126230900906784,0.07366030852996643,0.5091774751649627,emersed,paragrass mgmt.,1,155,no
paragrass,Saururus cernuus,interaction,-0.7712801689576649,0.8294373803273076,0.021415981071530463,0.0493976925262983,-2.5572750947240284,-1.297180345573751,-0.7193630770088358,-0.15705822430147479,0.6042035096846746,emersed,interaction,1,155,no
paragrass,Spartina bakeri,intercept,-0.5155151864530428,0.09308302679566208,0.00240339341729452,0.002017574430093257,-0.7074009260676808,-0.5811790024243821,-0.5117997894710651,-0.44516613519348874,-0.35540211554623047,emersed,intercept,1,156,yes
paragrass,Spartina bakeri,invasive plant cover,0.01874998918721895,0.04104913231258629,0.0010598840388194096,0.0010554736332623294,-0.06330434801856695,-0.008742130465757891,0.021214141505054122,0.04745513460248273,0.0963290895409849,emersed,paragrass cover,1,156,no
paragrass,Spartina bakeri,management,0.39729141130203843,0.3728224341057718,0.009626233855894442,0.011023345457181208,-0.29039594311223427,0.1463526692473462,0.3732397206711928,0.6472514857036293,1.1431357302996905,emersed,paragrass mgmt.,1,156,no
paragrass,Spartina bakeri,interaction,-1.2489105678409567,0.7418516050521899,0.019154526078162492,0.04174344261547966,-2.8749464485164657,-1.7213793325774247,-1.157598809619652,-0.704053917674539,-0.04211596800413728,emersed,interaction,1,156,yes
paragrass,Thalia geniculata,intercept,-1.4773828624140308,0.3326053525626943,0.008587833275565076,0.00869920037308897,-2.004799470536768,-1.7437857486249073,-1.5479640986251533,-1.1251269640751382,-0.949163814629175,emersed,intercept,1,157,yes
paragrass,Thalia geniculata,invasive plant cover,0.028117282012788992,0.0466146737432482,0.001203585700643283,0.0010650301357770754,-0.06208639951738626,-0.003260862890489808,0.026446842012224275,0.05883965528508857,0.12327327711400976,emersed,paragrass cover,1,157,no
paragrass,Thalia geniculata,management,0.3544245548851499,0.36239414643268725,0.009356976625978999,0.010001334423016164,-0.31825890316218897,0.10872753456312906,0.3545459631861277,0.5812265557979823,1.052365652517445,emersed,paragrass mgmt.,1,157,no
paragrass,Thalia geniculata,interaction,-1.1179927546135193,0.7522440058200583,0.01942285671216961,0.04886918795813886,-3.0294383096600215,-1.5038687501125159,-0.968269824040722,-0.5990345299493481,-0.04248782506689747,emersed,interaction,1,157,yes
paragrass,Typha spp.,intercept,1.7901272345250245,0.05841768283477725,0.0015083380849541278,0.0017333126473844194,1.6781252055908071,1.7506824660075389,1.7912894780105786,1.828307404551873,1.9048149871770166,emersed,intercept,1,158,yes
paragrass,Typha spp.,invasive plant cover,0.020993859750488772,0.048019568241582544,0.0012398599206114652,0.0013374195759103629,-0.0665863681317799,-0.01139239437917186,0.019907177060888098,0.053374157881902584,0.12067417771477842,emersed,paragrass cover,1,158,no
paragrass,Typha spp.,management,0.1880321187040973,0.38819635620976173,0.010023186817725396,0.010019146574522634,-0.551782187893803,-0.07593244512879371,0.18977365763782877,0.4482508069204325,0.9541939961143215,emersed,paragrass mgmt.,1,158,no
paragrass,Typha spp.,interaction,-0.3384569788889477,0.24336594198930803,0.006283681602391135,0.006271682056710587,-0.8192282067922483,-0.5030541196622957,-0.32781258031633775,-0.16981438233151713,0.11565096942640432,emersed,interaction,1,158,no
paragrass,Utricularia floridana,intercept,-2.084558740137309,0.11940811132690407,0.0030831041771412046,0.0033545755292688716,-2.319691515803378,-2.173826107927059,-2.081467136949567,-1.992491124951939,-1.8777287791477955,submersed,intercept,3,359,yes
paragrass,Utricularia floridana,invasive plant cover,-0.22019983146658076,0.14159350331500978,0.0036559285351346507,0.007323240094909796,-0.5105080653867944,-0.31450034413468614,-0.20871940904741085,-0.11407349613220187,0.024517483099439033,submersed,paragrass cover,3,359,no
