TaxonName,effect,component,group,term,estimate,std.error,statistic,p.value
Ludwigia octovalvis/peruviana,fixed,cond,NA,Time:TrtFreqConC,-6.550844300656288e-4,9.680169646046446e-4,-0.6767282537586281,0.49857838668747906
Ludwigia octovalvis/peruviana,fixed,cond,NA,Time:TrtFreqSysC,5.266046637557155e-4,9.99002034391454e-4,0.527130722087567,0.5981028135318486
Ludwigia octovalvis/peruviana,fixed,cond,NA,Time:TrtFreqNonC,0.009354435794465871,0.004823308393910878,1.939423115941592,0.052449838037579306
Ludwigia octovalvis/peruviana,fixed,cond,NA,Time:TrtMonthStd,0.027314107773857583,0.020646533489270834,1.3229391649717672,0.18585560952021737
Ludwigia octovalvis/peruviana,fixed,cond,NA,Time:LatitudeC,-0.033344566142178254,0.02760761412022146,-1.2078032530074632,0.22712294992705093
Ludwigia octovalvis/peruviana,ran_pars,cond,AreaOfInterestID,sd__(Intercept),3.560120313348789,NA,NA,NA
Ludwigia palustris/repens,fixed,cond,NA,(Intercept),-1.8200077489511979,0.13689953062364163,-13.294477641086191,2.492075039339529e-40
Ludwigia palustris/repens,fixed,cond,NA,Time,-0.16406523581121335,0.023292329005251813,-7.043745422547523,1.8713992747028417e-12
Ludwigia palustris/repens,fixed,cond,NA,Time:HydrPACc,0.0019001971905727817,0.0019291423028727263,0.9849958646094475,0.32462610227187555
Ludwigia palustris/repens,fixed,cond,NA,Time:FloatPACc,0.0028525348477712624,0.011197518945165807,0.25474704367459533,0.79891847900763
Ludwigia palustris/repens,fixed,cond,NA,Time:TrtAreaConC,-0.0035889912615375435,0.006673717389447042,-0.5377799286515657,0.5907289904058242
Ludwigia palustris/repens,fixed,cond,NA,Time:TrtAreaSysC,-0.005978572858251466,0.003391715784498772,-1.7626986569969867,0.07795132740162104
Ludwigia palustris/repens,fixed,cond,NA,Time:TrtAreaNonC,0.001444080260665285,8.556217760967353e-4,1.687755385624991,0.09145819504230764
Ludwigia palustris/repens,fixed,cond,NA,Time:TrtFreqConC,-3.8087436883770047e-4,7.089881593322964e-4,-0.5372083635309177,0.5911236947870578
Ludwigia palustris/repens,fixed,cond,NA,Time:TrtFreqSysC,0.0015404728366821417,6.5549006943078e-4,2.3501085806225417,0.0187679353482868
Ludwigia palustris/repens,fixed,cond,NA,Time:TrtFreqNonC,0.004919513632174832,0.0013243165472745118,3.7147565982614634,2.0339938153368805e-4
Ludwigia palustris/repens,fixed,cond,NA,Time:TrtMonthStd,-0.05998404059336277,0.015637106274637193,-3.836006454126021,1.2505112265776753e-4
Ludwigia palustris/repens,fixed,cond,NA,Time:LatitudeC,-0.01705712757955488,0.02051210493927839,-0.8315639779558843,0.4056551018186762
Ludwigia palustris/repens,ran_pars,cond,AreaOfInterestID,sd__(Intercept),1.1663895728492355,NA,NA,NA
Luziola fluitans,fixed,cond,NA,(Intercept),-2.03602975324365,0.26805866016749685,-7.59546344061943,3.066928139826203e-14
Luziola fluitans,fixed,cond,NA,Time,-0.1438898452471208,0.0273428435037412,-5.262431657023272,1.4216251550470386e-7
Luziola fluitans,fixed,cond,NA,Time:HydrPACc,-0.0019215109817676771,0.0026335758260750495,-0.7296205268679891,0.4656221715077402
Luziola fluitans,fixed,cond,NA,Time:FloatPACc,-0.025133642496691828,0.024431820054056697,-1.0287257535902896,0.3036085644671798
Luziola fluitans,fixed,cond,NA,Time:TrtAreaConC,-0.043358827678915385,0.011996655679675602,-3.6142429054101046,3.01226554342305e-4
Luziola fluitans,fixed,cond,NA,Time:TrtAreaSysC,0.001612525071784955,0.002966638582570899,0.5435529225766138,0.5867491632247175
Luziola fluitans,fixed,cond,NA,Time:TrtAreaNonC,-0.002812376778296647,0.0013440538629168229,-2.0924583871909093,0.03639753048294026
Luziola fluitans,fixed,cond,NA,Time:TrtFreqConC,-5.889787810617642e-4,8.621359537991131e-4,-0.6831622999439396,0.49450429209019653
Luziola fluitans,fixed,cond,NA,Time:TrtFreqSysC,0.00215697599133886,9.170531632571605e-4,2.35207300706295,0.01866911030879746
Luziola fluitans,fixed,cond,NA,Time:TrtFreqNonC,0.004562606044639031,0.0024683148422490584,1.8484700438302732,0.06453437406882655
Luziola fluitans,fixed,cond,NA,Time:TrtMonthStd,0.00583417850790516,0.018997973248596714,0.30709478487849234,0.7587712271122501
Luziola fluitans,fixed,cond,NA,Time:LatitudeC,0.08985738465525674,0.023992420446073297,3.7452404961485737,1.8022104997128025e-4
Luziola fluitans,ran_pars,cond,AreaOfInterestID,sd__(Intercept),3.1494416024346736,NA,NA,NA
Mayaca fluviatilis,fixed,cond,NA,(Intercept),-9.609484706812191,0.7959083909746414,-12.073606480068333,1.4561005900519565e-33
Mayaca fluviatilis,fixed,cond,NA,Time,-0.6097808635131245,0.23348433840009114,-2.6116563864263305,0.009010476665686419
Mayaca fluviatilis,fixed,cond,NA,Time:HydrPACc,-0.008505193759396837,0.02037800112564671,-0.4173713460390693,0.6764068102537006
Mayaca fluviatilis,fixed,cond,NA,Time:FloatPACc,-0.2716334061894475,0.3779688779658541,-0.7186660649186756,0.4723466970387667
Mayaca fluviatilis,fixed,cond,NA,Time:TrtAreaConC,0.02087985452219811,0.03900994881673671,0.5352443454947544,0.5924809054011546
Mayaca fluviatilis,fixed,cond,NA,Time:TrtAreaSysC,-0.16555177639207372,0.06273052000740079,-2.639094596578226,0.008312778142676301
Mayaca fluviatilis,fixed,cond,NA,Time:TrtAreaNonC,6.230644349083104e-4,0.002971621550090452,0.20967152930000296,0.8339240479180128
Mayaca fluviatilis,fixed,cond,NA,Time:TrtFreqConC,-0.001952311485894841,0.0017079830884443154,-1.1430508294277477,0.253017487734674
Mayaca fluviatilis,fixed,cond,NA,Time:TrtFreqSysC,0.0026290017680144777,0.0021426202365275684,1.227003144652065,0.21982140899228142
Mayaca fluviatilis,fixed,cond,NA,Time:TrtFreqNonC,-0.001112117977036516,0.003912786621047006,-0.2842265844639719,0.7762367437580266
Mayaca fluviatilis,fixed,cond,NA,Time:TrtMonthStd,-0.013614646756783465,0.03944809257869581,-0.3451281384422663,0.7299980402014314
Mayaca fluviatilis,fixed,cond,NA,Time:LatitudeC,-0.060962214296133514,0.04639244997723528,-1.3140546430733362,0.1888278162489832
Mayaca fluviatilis,ran_pars,cond,AreaOfInterestID,sd__(Intercept),10.09260635258937,NA,NA,NA
Micranthemum glomeratum,fixed,cond,NA,(Intercept),-3.2347976918242902,0.2713659962229574,-11.92042384399018,9.26360643401404e-33
Micranthemum glomeratum,fixed,cond,NA,Time,-0.056330454267794046,0.029739301949821825,-1.8941417778681768,0.05820619367523949
Micranthemum glomeratum,fixed,cond,NA,Time:HydrPACc,0.003424227148709407,0.0029747783245087905,1.151086492898536,0.24969665422490195
Micranthemum glomeratum,fixed,cond,NA,Time:FloatPACc,-0.11276487552153283,0.050117876233166235,-2.2499930962140215,0.024449383561019788
Micranthemum glomeratum,fixed,cond,NA,Time:TrtAreaConC,-0.009205555734336755,0.005825176047333338,-1.5803051546486555,0.11403699997663001
Micranthemum glomeratum,fixed,cond,NA,Time:TrtAreaSysC,-0.0032730754912623523,0.003404630909702841,-0.9613598589892463,0.3363712600424652
Micranthemum glomeratum,fixed,cond,NA,Time:TrtAreaNonC,3.681876839974716e-4,0.001164517408082418,0.316171902147652,0.7518720334921662
Micranthemum glomeratum,fixed,cond,NA,Time:TrtFreqConC,-6.045585064982397e-4,9.620947481098378e-4,-0.6283773065864612,0.5297567996768702
Micranthemum glomeratum,fixed,cond,NA,Time:TrtFreqSysC,4.847079728742708e-4,8.235377676069701e-4,0.5885679952271425,0.5561511086625055
Micranthemum glomeratum,fixed,cond,NA,Time:TrtFreqNonC,0.0015328818410044061,0.0017170564786681563,0.892738159779924,0.37199740990082614
Micranthemum glomeratum,fixed,cond,NA,Time:TrtMonthStd,-0.06674155930932639,0.02086241064606323,-3.199129786179366,0.0013784309909694187
Micranthemum glomeratum,fixed,cond,NA,Time:LatitudeC,-0.17577682433625264,0.030823176236502128,-5.702748574239736,1.178908100613456e-8
Micranthemum glomeratum,ran_pars,cond,AreaOfInterestID,sd__(Intercept),2.5319297522345146,NA,NA,NA
Micranthemum umbrosum,fixed,cond,NA,(Intercept),-5.020015828738659,0.46548357106568383,-10.78451773764168,4.073744413294825e-27
Micranthemum umbrosum,fixed,cond,NA,Time,0.08128035387889619,0.03217187158772458,2.5264415735735226,0.011522455243876267
Micranthemum umbrosum,fixed,cond,NA,Time:HydrPACc,0.0044559844791324105,0.002940430262886983,1.515419200847641,0.12966627793828966
Micranthemum umbrosum,fixed,cond,NA,Time:FloatPACc,-0.004817228751843,0.021645542335424418,-0.22255061468056977,0.8238852761945106
Micranthemum umbrosum,fixed,cond,NA,Time:TrtAreaConC,-0.00192447810458672,0.008236254820016078,-0.23365936905081858,0.8152494334009165
Micranthemum umbrosum,fixed,cond,NA,Time:TrtAreaSysC,-3.8279971841205664e-4,0.0027560484017976005,-0.13889441062151883,0.889533587834518
Micranthemum umbrosum,fixed,cond,NA,Time:TrtAreaNonC,2.052354370236785e-7,0.0012848167959642305,1.5973906759963644e-4,0.9998725466647472
Micranthemum umbrosum,fixed,cond,NA,Time:TrtFreqConC,0.002517410081173474,0.001155855235500587,2.1779631253590455,0.029408782163852364
Micranthemum umbrosum,fixed,cond,NA,Time:TrtFreqSysC,0.0010670806799016493,9.83672786341464e-4,1.0847923158171335,0.27801364963834274
Micranthemum umbrosum,fixed,cond,NA,Time:TrtFreqNonC,0.0014217464365018143,0.001969846305987668,0.7217550080837195,0.4704451156265803
Micranthemum umbrosum,fixed,cond,NA,Time:TrtMonthStd,-0.0427145159232481,0.024828903700181173,-1.7203544884237647,0.08536802446034517
Micranthemum umbrosum,fixed,cond,NA,Time:LatitudeC,-0.031214443275837306,0.03020606462351765,-1.033383317717415,0.30142455024774883
Micranthemum umbrosum,ran_pars,cond,AreaOfInterestID,sd__(Intercept),2.85478029115842,NA,NA,NA
Myriophyllum heterophyllum,fixed,cond,NA,(Intercept),-9.72603606694726,0.9850163723181915,-9.873984169478803,5.39770777333699e-23
Myriophyllum heterophyllum,fixed,cond,NA,Time,-0.4894855135351279,0.1193461998699951,-4.10139169967983,4.106727054561878e-5
Myriophyllum heterophyllum,fixed,cond,NA,Time:HydrPACc,0.010957520968832651,0.009481210179612214,1.1557091089906435,0.2478001610252839
Myriophyllum heterophyllum,fixed,cond,NA,Time:FloatPACc,-0.4757966828525394,0.2414336160120256,-1.9707143135728058,0.04875656239264242
Myriophyllum heterophyllum,fixed,cond,NA,Time:TrtAreaConC,0.036658351886720765,0.02413404894720638,1.5189474408919736,0.12877572623444725
Myriophyllum heterophyllum,fixed,cond,NA,Time:TrtAreaSysC,-0.04789404070635321,0.0210276189295708,-2.2776730388147084,0.022746065240605247
Myriophyllum heterophyllum,fixed,cond,NA,Time:TrtAreaNonC,-0.008315216519715273,0.005620614959898028,-1.479414010574055,0.13902969784449606
Myriophyllum heterophyllum,fixed,cond,NA,Time:TrtFreqConC,-0.00455506022256255,0.002668847388426763,-1.7067518518725322,0.08786818508486882
Myriophyllum heterophyllum,fixed,cond,NA,Time:TrtFreqSysC,0.003174685243506967,0.002721232314227825,1.1666351405972533,0.24335774583215364
Myriophyllum heterophyllum,fixed,cond,NA,Time:TrtFreqNonC,5.180185634186023e-4,0.00306653304306646,0.1689264573847853,0.8658544882720722
Myriophyllum heterophyllum,fixed,cond,NA,Time:TrtMonthStd,0.10574615860105062,0.06471301157413031,1.6340787737859463,0.10224231117737333
Myriophyllum heterophyllum,fixed,cond,NA,Time:LatitudeC,0.01794914972471414,0.06631049599497679,0.2706833881332126,0.7866345543499352
Myriophyllum heterophyllum,ran_pars,cond,AreaOfInterestID,sd__(Intercept),9.473647329659228,NA,NA,NA
Myriophyllum laxum/pinnatum,fixed,cond,NA,(Intercept),-9.671508036330833,0.8266031423839916,-11.700303979534128,1.269977484813484e-31
Myriophyllum laxum/pinnatum,fixed,cond,NA,Time,-0.05531234585937909,0.0955547984390497,-0.5788547175332117,0.5626872067569268
Myriophyllum laxum/pinnatum,fixed,cond,NA,Time:HydrPACc,-0.021627486885176787,0.013856775281160853,-1.5607878778679987,0.11857380854679044
Myriophyllum laxum/pinnatum,fixed,cond,NA,Time:FloatPACc,-0.17752487594220812,0.2028858429879666,-0.8749988334707874,0.3815745404255512
Myriophyllum laxum/pinnatum,fixed,cond,NA,Time:TrtAreaConC,-0.005120575163940269,0.02094844949872764,-0.2444369529234744,0.8068924252842691
Myriophyllum laxum/pinnatum,fixed,cond,NA,Time:TrtAreaSysC,0.006296027704276758,0.0037358594878966157,1.685295639376839,0.09193154663278127
Myriophyllum laxum/pinnatum,fixed,cond,NA,Time:TrtAreaNonC,0.00209878813105143,0.0016662231864607668,1.2596080453720468,0.20781079178385456
Myriophyllum laxum/pinnatum,fixed,cond,NA,Time:TrtFreqConC,5.680598268983712e-6,0.0014592467806019006,0.003892829057084242,0.9968939796423429
Myriophyllum laxum/pinnatum,fixed,cond,NA,Time:TrtFreqSysC,0.004084762691426196,0.001911649585162528,2.136773770219457,0.03261639652287005
Myriophyllum laxum/pinnatum,fixed,cond,NA,Time:TrtFreqNonC,0.0061600775041912945,0.004154055922479431,1.4829067348025806,0.13809919184719477
Myriophyllum laxum/pinnatum,fixed,cond,NA,Time:TrtMonthStd,0.040606362431273746,0.026044647267685603,1.5591058697752191,0.1189713246099259
Myriophyllum laxum/pinnatum,fixed,cond,NA,Time:LatitudeC,-2.0818036827965994e-4,0.04126723835010114,-0.0050446886344443186,0.9959749378967492
Myriophyllum laxum/pinnatum,ran_pars,cond,AreaOfInterestID,sd__(Intercept),8.29439310671631,NA,NA,NA
Najas filifolia,fixed,cond,NA,(Intercept),-9.831212582945742,1.449210238611631,-6.783841516579552,1.1702169847554718e-11
Najas filifolia,fixed,cond,NA,Time,-1.5131981109200148,0.8185545606799409,-1.848622173289293,0.06451238865656554
Najas filifolia,fixed,cond,NA,Time:HydrPACc,0.007726500790044279,0.013508939202064547,0.5719546645722894,0.5673526886479232
Najas filifolia,fixed,cond,NA,Time:FloatPACc,-2.8080429346082876,1.916258208566625,-1.465378163576778,0.1428177717011968
Najas filifolia,fixed,cond,NA,Time:TrtAreaConC,0.018142322967800942,0.037077673773212055,0.4893058577183027,0.6246251745916385
Najas filifolia,fixed,cond,NA,Time:TrtAreaSysC,0.0016909908318425606,0.00805750939962928,0.20986520126434624,0.8337728827473052
Najas filifolia,fixed,cond,NA,Time:TrtAreaNonC,-0.0019822219285479297,0.005256002324434703,-0.3771349033338038,0.7060733538983115
Najas filifolia,fixed,cond,NA,Time:TrtFreqConC,0.007599662723936087,0.004658443695511224,1.6313737421059653,0.10281148196402926
Najas filifolia,fixed,cond,NA,Time:TrtFreqSysC,-0.0010772002509698239,0.004549792410273665,-0.23675810978484432,0.8128444511872102
Najas filifolia,fixed,cond,NA,Time:TrtFreqNonC,0.0071019954381893735,0.008013656421430277,0.8862365772504394,0.37549005725739476
Najas filifolia,fixed,cond,NA,Time:TrtMonthStd,-0.09980478813704156,0.11129212961395098,-0.8967820858783403,0.36983520886833754
Najas filifolia,fixed,cond,NA,Time:LatitudeC,0.12686879777795526,0.10093734621627069,1.2569064130745349,0.20878752604589698
Najas filifolia,ran_pars,cond,AreaOfInterestID,sd__(Intercept),7.995957293030721,NA,NA,NA
Najas guadalupensis,fixed,cond,NA,(Intercept),-1.0564993709131487,0.18959072602898294,-5.5725266369391955,2.510710882028905e-8
Najas guadalupensis,fixed,cond,NA,Time,-0.022050295972419882,0.019402381302918457,-1.136473695066653,0.25575836851716943
Najas guadalupensis,fixed,cond,NA,Time:HydrPACc,-8.620343412781121e-4,0.00243020385552859,-0.35471688488890674,0.7228017001608873
Najas guadalupensis,fixed,cond,NA,Time:FloatPACc,-0.05152761789882527,0.020820105202489756,-2.4748970957487466,0.01332745700832384
Najas guadalupensis,fixed,cond,NA,Time:TrtAreaConC,-1.873912643095602e-4,0.00449928603165164,-0.04164911121260074,0.9667784220963739
Najas guadalupensis,fixed,cond,NA,Time:TrtAreaSysC,-0.005026672475282408,0.001926099969088333,-2.6097671750971716,0.009060386409272703
Najas guadalupensis,fixed,cond,NA,Time:TrtAreaNonC,0.0019798061533950386,9.828516628413357e-4,2.0143488872691093,0.04397291665218335
Najas guadalupensis,fixed,cond,NA,Time:TrtFreqConC,4.086760129025243e-4,7.686965321774577e-4,0.5316480506876792,0.5949697782426251
Najas guadalupensis,fixed,cond,NA,Time:TrtFreqSysC,4.045384485849057e-4,6.736679246027846e-4,0.6005012763869291,0.548172210498362
Najas guadalupensis,fixed,cond,NA,Time:TrtFreqNonC,0.003350515559827453,0.0020782882803882167,1.612151495749949,0.10692897717439516
Najas guadalupensis,fixed,cond,NA,Time:TrtMonthStd,0.019226191849519517,0.01582612206273598,1.214839097872833,0.22442746561965096
Najas guadalupensis,fixed,cond,NA,Time:LatitudeC,-0.1256768580746447,0.021676957821982524,-5.797716594124489,6.722392950184354e-9
Najas guadalupensis,ran_pars,cond,AreaOfInterestID,sd__(Intercept),2.558857382096435,NA,NA,NA
Nelumbo lutea,fixed,cond,NA,(Intercept),-9.51713527484698,0.6412302704102398,-14.841993140402126,7.839173381469127e-50
Nelumbo lutea,fixed,cond,NA,Time,0.093236085719591,0.034378930216300854,2.7120124196122566,0.006687608709156966
Nelumbo lutea,fixed,cond,NA,Time:HydrPACc,0.013202292549339328,0.0087230963717539,1.513486953106403,0.13015601274040228
Nelumbo lutea,fixed,cond,NA,Time:FloatPACc,-0.013893997465468483,0.014525673245379983,-0.9565131495634869,0.338813044152556
Nelumbo lutea,fixed,cond,NA,Time:TrtAreaConC,-0.0017743468502194628,0.012463716776317423,-0.1423609732203589,0.8867948872186239
Nelumbo lutea,fixed,cond,NA,Time:TrtAreaSysC,-7.855080006539556e-4,0.0059699313526442215,-0.13157739247806188,0.895318568221803
Nelumbo lutea,fixed,cond,NA,Time:TrtAreaNonC,-6.009945279202133e-5,0.0024095829012304253,-0.02494184896536751,0.9801013469588901
Nelumbo lutea,fixed,cond,NA,Time:TrtFreqConC,-3.5830275353823323e-4,0.0012923280189468236,-0.2772537221859743,0.781585291433915
Nelumbo lutea,fixed,cond,NA,Time:TrtFreqSysC,1.95870365777227e-4,0.001252707348410442,0.15635764093326868,0.8757511240866637
Nelumbo lutea,fixed,cond,NA,Time:TrtFreqNonC,0.008497976418375968,0.005577314731520818,1.5236680781790393,0.12759164750692242
Nelumbo lutea,fixed,cond,NA,Time:TrtMonthStd,0.020661733992009677,0.026974429172586734,0.7659748371249149,0.4436912746071327
Nelumbo lutea,fixed,cond,NA,Time:LatitudeC,-0.07984808637950043,0.03665977440692578,-2.178084499189267,0.029399746403515763
Nelumbo lutea,ran_pars,cond,AreaOfInterestID,sd__(Intercept),12.358413689153897,NA,NA,NA
Nitella spp.,fixed,cond,NA,(Intercept),-2.8279430220170494,0.3279755253491025,-8.62242089255575,6.555324813748976e-18
Nitella spp.,fixed,cond,NA,Time,-0.2559166862082595,0.039888379203668355,-6.415820630403655,1.4006628511382484e-10
Nitella spp.,fixed,cond,NA,Time:HydrPACc,0.0041051547451470445,0.003841376770496019,1.0686675612444454,0.28521949343740044
Nitella spp.,fixed,cond,NA,Time:FloatPACc,-0.272243400023302,0.08370956700028152,-3.2522375850108793,0.0011450026941748062
Nitella spp.,fixed,cond,NA,Time:TrtAreaConC,-0.006056224640266904,0.007555578183916573,-0.8015567429582932,0.4228094083700779
Nitella spp.,fixed,cond,NA,Time:TrtAreaSysC,0.0017425488327792215,0.002586405594937233,0.6737337856793144,0.5004805780912962
Nitella spp.,fixed,cond,NA,Time:TrtAreaNonC,0.0017861057656893774,0.0010994553302593867,1.6245369107155943,0.10426126942380644
Nitella spp.,fixed,cond,NA,Time:TrtFreqConC,2.3530145160952242e-4,0.0011412905630238713,0.20617138109517588,0.8366570421734901
Nitella spp.,fixed,cond,NA,Time:TrtFreqSysC,0.0019502175315195603,9.57024453473658e-4,2.03779279039419,0.041570659694919666
Nitella spp.,fixed,cond,NA,Time:TrtFreqNonC,0.004345966118835639,0.0022241966112667632,1.9539487187512836,0.050707282136241344
Nitella spp.,fixed,cond,NA,Time:TrtMonthStd,-0.0046268447401608135,0.022337574497456412,-0.20713281742776835,0.8359061332194059
Nitella spp.,fixed,cond,NA,Time:LatitudeC,-0.0770846263949474,0.03280875374906519,-2.3495140042356457,0.018797936967564665
Nitella spp.,ran_pars,cond,AreaOfInterestID,sd__(Intercept),3.1151351921164006,NA,NA,NA
Nuphar advena,fixed,cond,NA,(Intercept),6.785864730583919,0.6974611815050878,9.729379799948648,2.259664435653055e-22
Nuphar advena,fixed,cond,NA,Time,0.06320330194040615,0.0320023910395914,1.9749556169792093,0.048273184940395196
Nuphar advena,fixed,cond,NA,Time:HydrPACc,3.183228536683341e-4,0.004357733825939389,0.07304779648851403,0.9417680829766344
Nuphar advena,fixed,cond,NA,Time:FloatPACc,0.013610400931416097,0.03201209438323907,0.42516433846772134,0.6707168788537118
Nuphar advena,fixed,cond,NA,Time:TrtAreaConC,0.013738765645539457,0.007904406407161876,1.7381147853292682,0.08219059016852706
Nuphar advena,fixed,cond,NA,Time:TrtAreaSysC,-0.009314763679323464,0.004312360207761522,-2.160015219173588,0.030771491414490492
Nuphar advena,fixed,cond,NA,Time:TrtAreaNonC,0.002685626816044317,0.002487903915563546,1.07947368837031,0.2803766170408703
Nuphar advena,fixed,cond,NA,Time:TrtFreqConC,-7.985979729925095e-5,0.0010841520722050715,-0.07366106595804686,0.9412800794530776
Nuphar advena,fixed,cond,NA,Time:TrtFreqSysC,0.001984940865561547,0.0010579792528972432,1.8761623728687007,0.060632987096937284
Nuphar advena,fixed,cond,NA,Time:TrtFreqNonC,5.737726712660607e-4,0.004405853018415853,0.13022964426361266,0.8963847415591515
Nuphar advena,fixed,cond,NA,Time:TrtMonthStd,0.01958232537624837,0.02156459251271616,0.9080776909974584,0.3638371761732104
Nuphar advena,fixed,cond,NA,Time:LatitudeC,-0.0620820024960057,0.03179756975603284,-1.952413438269983,0.05088913885698839
Nuphar advena,ran_pars,cond,AreaOfInterestID,sd__(Intercept),6.670007333528064,NA,NA,NA
Nymphaea mexicana,fixed,cond,NA,(Intercept),-8.626401946746016,0.6525760320902415,-13.218999047689685,6.816500839631464e-40
Nymphaea mexicana,fixed,cond,NA,Time,-0.059045718720593166,0.037676129815951774,-1.5671917208331116,0.11706988506842994
Nymphaea mexicana,fixed,cond,NA,Time:HydrPACc,0.009042835156512342,0.005735346040012518,1.5766851892501685,0.1148679799575484
Nymphaea mexicana,fixed,cond,NA,Time:FloatPACc,-0.17035715886794245,0.04924736141491685,-3.4592139349894566,5.417544139954104e-4
Nymphaea mexicana,fixed,cond,NA,Time:TrtAreaConC,-0.004317145746985126,0.011870134070861472,-0.3636981453800724,0.7160834284232291
Nymphaea mexicana,fixed,cond,NA,Time:TrtAreaSysC,0.005820004587350406,0.00451517722223071,1.28898696571539,0.19740261801856543
Nymphaea mexicana,fixed,cond,NA,Time:TrtAreaNonC,8.135317675397623e-5,0.0019394372154740876,0.04194679575337002,0.9665411115876541
Nymphaea mexicana,fixed,cond,NA,Time:TrtFreqConC,-0.0018687024485483125,0.0014780154926383805,-1.2643321114398627,0.20611084857699988
Nymphaea mexicana,fixed,cond,NA,Time:TrtFreqSysC,0.0023045571784412315,0.0013652881164748726,1.687963991359948,0.09141814140368133
Nymphaea mexicana,fixed,cond,NA,Time:TrtFreqNonC,0.001471662638532769,0.002169535731720433,0.6783306755522973,0.49756205312209456
Nymphaea mexicana,fixed,cond,NA,Time:TrtMonthStd,-0.013822803150656534,0.030812179232954963,-0.44861491445150514,0.6537094729378993
Nymphaea mexicana,fixed,cond,NA,Time:LatitudeC,0.0041775796120803385,0.050443935267240995,0.08281629079786164,0.9339976154421646
Nymphaea mexicana,ran_pars,cond,AreaOfInterestID,sd__(Intercept),8.409593178365595,NA,NA,NA
Nymphaea odorata,fixed,cond,NA,(Intercept),1.1154512701902284,0.27241383678062725,4.094693879622908,4.227265456452294e-5
Nymphaea odorata,fixed,cond,NA,Time,0.08334952934467252,0.023145899915105995,3.601049414815584,3.1693532552820857e-4
Nymphaea odorata,fixed,cond,NA,Time:HydrPACc,0.0011447676862306549,0.0031052331448880284,0.36865756380168163,0.7123829832499977
Nymphaea odorata,fixed,cond,NA,Time:FloatPACc,-0.08473810581074602,0.025464515495574002,-3.3276936223457456,8.756811321066526e-4
Nymphaea odorata,fixed,cond,NA,Time:TrtAreaConC,-0.002647330891360053,0.007225160438766322,-0.36640444372084807,0.7140633043452296
Nymphaea odorata,fixed,cond,NA,Time:TrtAreaSysC,0.00197856718116936,0.0021355166458650906,0.9265051550875872,0.3541835193249059
Nymphaea odorata,fixed,cond,NA,Time:TrtAreaNonC,0.0035097642623585067,0.0016588882978691084,2.115732727072042,0.03436754548575776
Nymphaea odorata,fixed,cond,NA,Time:TrtFreqConC,-5.455350215230369e-4,7.897190894277992e-4,-0.6907962955768375,0.48969356387097934
Nymphaea odorata,fixed,cond,NA,Time:TrtFreqSysC,6.382820797124655e-4,8.232272530407114e-4,0.7753412892428869,0.43813801751198533
Nymphaea odorata,fixed,cond,NA,Time:TrtFreqNonC,0.0038617150149584793,0.002900920236370554,1.3312034459072235,0.1831220778786094
Nymphaea odorata,fixed,cond,NA,Time:TrtMonthStd,-0.007265193545768737,0.01780729916855765,-0.4079896382376105,0.6832812821472041
Nymphaea odorata,fixed,cond,NA,Time:LatitudeC,0.010264617328026658,0.026198173827614083,0.39180659673336765,0.6952011205096469
Nymphaea odorata,ran_pars,cond,AreaOfInterestID,sd__(Intercept),3.673084126109891,NA,NA,NA
Nymphoides aquatica,fixed,cond,NA,(Intercept),-8.43569461626515,0.6638842389863231,-12.706574611780981,5.436404237028318e-37
Nymphoides aquatica,fixed,cond,NA,Time,0.03886086626277782,0.03576255130372067,1.086635736157191,0.2771978251817923
Nymphoides aquatica,fixed,cond,NA,Time:HydrPACc,0.013617733801733272,0.00722934941641319,1.8836734839259783,0.05960915525732191
Nymphoides aquatica,fixed,cond,NA,Time:FloatPACc,-0.0020822550673504315,0.03496340349854035,-0.0595552737718272,0.9525098414592359
Nymphoides aquatica,fixed,cond,NA,Time:TrtAreaConC,-0.0034093331624307347,0.012341280604252887,-0.2762544076062784,0.7823526712120954
Nymphoides aquatica,fixed,cond,NA,Time:TrtAreaSysC,-0.010052104093310798,0.007756819053208202,-1.2959054509790675,0.19500806103830387
Nymphoides aquatica,fixed,cond,NA,Time:TrtAreaNonC,1.0204048053748119e-4,0.0016102251161282935,0.06337031978661001,0.9494716211125672
Nymphoides aquatica,fixed,cond,NA,Time:TrtFreqConC,-0.0011895654031854861,0.001134495037745721,-1.0485417420151892,0.29438908100094924
Nymphoides aquatica,fixed,cond,NA,Time:TrtFreqSysC,4.339523977442468e-4,0.0011956742614520329,0.3629353008044623,0.7166532158834649
Nymphoides aquatica,fixed,cond,NA,Time:TrtFreqNonC,0.0011308694837880071,0.003145673838086525,0.359499917027603,0.7192211398674639
Nymphoides aquatica,fixed,cond,NA,Time:TrtMonthStd,-0.015084321007472014,0.02581299465801485,-0.5843692763012439,0.5589718927632213
Nymphoides aquatica,fixed,cond,NA,Time:LatitudeC,-0.03764824965344462,0.0325449019132135,-1.1568094368156359,0.24735022547614455
Nymphoides aquatica,ran_pars,cond,AreaOfInterestID,sd__(Intercept),9.341731684235326,NA,NA,NA
Orontium aquaticum,fixed,cond,NA,(Intercept),-11.85511179995238,2.7516052571822556,-4.308434783298986,1.6441394049031192e-5
Orontium aquaticum,fixed,cond,NA,Time,-0.6443758160271271,0.46541321036350447,-1.384524121100573,0.1661980274682733
