TaxonName,covariate,Mean,quant_2_5,quant_97_5,invader,psrf,ess,Habitat,cov2,habitat_num,tax_num,sig,sig_reliable
Paspalum repens,net,-0.4738423889826698,-0.8769852216110848,-0.11555118553205372,water lettuce,1.0055758673713306,2438.3557609045447,emersed,mgmt. + cover,1,144,yes,yes
Peltandra spp.,cover,-0.12913416575974132,-0.7234676759457139,0.301051603493886,water lettuce,1.002444842885006,1664.7184811539173,emersed,water lettuce cover,1,145,no,no
Peltandra spp.,management,0.06119948955892916,-0.10117809470481572,0.22153191070731415,water lettuce,0.9996160804639607,2557.918838748249,emersed,water lettuce mgmt.,1,145,no,no
Peltandra spp.,net,-0.2996514004007066,-0.8828138031838804,0.20273041960342253,water lettuce,1.0158897399669982,1598.0237152809013,emersed,mgmt. + cover,1,145,no,no
Phragmites australis,cover,0.6560307532028816,0.10517286866442141,1.2631588689794306,water lettuce,1.104906453133642,1991.5196604409216,emersed,water lettuce cover,1,146,yes,no
Phragmites australis,management,0.10317825538141748,-0.10231650051277574,0.31693693267907197,water lettuce,1.4649694339937551,2238.4046022813477,emersed,water lettuce mgmt.,1,146,no,no
Phragmites australis,net,0.19498790369506724,-0.13546622699210625,0.5651105049072113,water lettuce,1.4649694339937551,1100.419357565412,emersed,mgmt. + cover,1,146,no,no
Pontederia cordata,cover,0.9772555404182955,0.24836495402367476,1.7866462652057866,water lettuce,1.0259643297106522,1071.2217132232217,emersed,water lettuce cover,1,147,yes,yes
Pontederia cordata,management,-0.022193791584974663,-0.17102364343710205,0.12374980163296909,water lettuce,1.0078201785304706,2572.72572769287,emersed,water lettuce mgmt.,1,147,no,no
Pontederia cordata,net,-0.24330537215883732,-0.5614821122906407,0.06379725450335427,water lettuce,1.0259643297106522,1071.2217132232217,emersed,mgmt. + cover,1,147,no,no
Potamogeton illinoensis,cover,-0.05880397841308651,-0.7828851026205906,0.4386351530920436,water lettuce,1.00326910926345,1365.5019111957672,submersed,water lettuce cover,3,348,no,no
Potamogeton illinoensis,management,-0.007525796621873878,-0.17180577220703944,0.15435897670563148,water lettuce,1.031327260216849,2592.7530754056224,submersed,water lettuce mgmt.,3,348,no,no
Potamogeton illinoensis,net,-0.06548180870469524,-0.577706321855641,0.35518611422506274,water lettuce,1.031327260216849,1178.1198843556151,submersed,mgmt. + cover,3,348,no,no
Rhynchospora spp.,cover,-0.36392196796889625,-0.8761115863441634,0.04059688462357043,water lettuce,1.0250249012074621,2461.5587595150278,emersed,water lettuce cover,1,149,no,no
Rhynchospora spp.,management,-0.3153275952166563,-0.45348596582977035,-0.17942167304628676,water lettuce,1.1058205239758443,2257.261016677686,emersed,water lettuce mgmt.,1,149,yes,no
Rhynchospora spp.,net,-0.47711300124351824,-0.8302340616726568,-0.16583245978428707,water lettuce,1.1313159992104118,2257.261016677686,emersed,mgmt. + cover,1,149,yes,no
Sacciolepis striata,cover,0.44266564174782835,-0.01537756740626385,0.9677678706459767,water lettuce,1.0135500399258157,2248.087014799443,emersed,water lettuce cover,1,150,no,no
Sacciolepis striata,management,0.16718303192902978,0.06136223305994367,0.27158134551681545,water lettuce,0.9994108237144171,3000,emersed,water lettuce mgmt.,1,150,yes,yes
Sacciolepis striata,net,0.034747956334668845,-0.24794601974826944,0.29776208463715037,water lettuce,1.0135500399258157,2248.087014799443,emersed,mgmt. + cover,1,150,no,no
Sagittaria lancifolia,cover,0.8701977540490472,0.2045185278081376,1.6455214263215037,water lettuce,1.02061959664861,1283.478304694857,emersed,water lettuce cover,1,151,yes,yes
Sagittaria lancifolia,management,0.0837678062295351,-0.04174145331126103,0.21201969577509053,water lettuce,1.0180770055242092,2637.501534058917,emersed,water lettuce mgmt.,1,151,no,no
Sagittaria lancifolia,net,0.07088990734113257,-0.2094357190187986,0.35012513991572525,water lettuce,1.02061959664861,1283.478304694857,emersed,mgmt. + cover,1,151,no,no
Sagittaria latifolia,cover,0.4139988677932236,0.019735687325715692,0.888302772196414,water lettuce,1.0140431837187935,2564.347321574256,emersed,water lettuce cover,1,152,yes,yes
Sagittaria latifolia,management,0.339234530029537,0.17728225342713985,0.5008905144302185,water lettuce,1.1933802686429775,2958.149310005882,emersed,water lettuce mgmt.,1,152,yes,no
Sagittaria latifolia,net,0.887019791867297,0.4909893581455876,1.2952775376024501,water lettuce,1.1933802686429775,2564.347321574256,emersed,mgmt. + cover,1,152,yes,no
Sagittaria subulata/graminea/gracillima,cover,-0.8847565317841312,-1.9615443780653068,-0.011797009905575025,water lettuce,1.0111227968105545,568.4644454072463,emersed,water lettuce cover,1,153,yes,no
Sagittaria subulata/graminea/gracillima,management,0.09377564825750437,-0.05966842804747713,0.25206319021055,water lettuce,1.0065111883994486,2269.292615512957,emersed,water lettuce mgmt.,1,153,no,no
Sagittaria subulata/graminea/gracillima,net,-0.2077200900575988,-0.7879599096250984,0.2694302767295128,water lettuce,1.03072083503799,568.4644454072463,emersed,mgmt. + cover,1,153,no,no
Salix spp.,cover,0.36549930127252206,-0.1788810514905322,1.066213569810225,water lettuce,1.0561660850563785,1492.3757163111359,emersed,water lettuce cover,1,154,no,no
Salix spp.,management,0.07050404187660293,-0.06925935508856161,0.20941667433231057,water lettuce,1.0604571183302975,2814.65021645039,emersed,water lettuce mgmt.,1,154,no,no
Salix spp.,net,0.06280823472961274,-0.26719708038117657,0.4418849635305239,water lettuce,1.3098642717020916,1492.3757163111359,emersed,mgmt. + cover,1,154,no,no
Saururus cernuus,cover,-0.4580042281092276,-1.209453098396193,0.1220449690372182,water lettuce,1.0187465530491788,1329.0562472327754,emersed,water lettuce cover,1,155,no,no
Saururus cernuus,management,-0.035266755442090895,-0.1881378503125838,0.11673447356294252,water lettuce,1.0048541903291073,2911.9863018300953,emersed,water lettuce mgmt.,1,155,no,no
Saururus cernuus,net,-0.4748336905788008,-1.073019056923246,0.03549024889121133,water lettuce,1.028172029250543,1329.0562472327754,emersed,mgmt. + cover,1,155,no,no
Spartina bakeri,cover,-0.015228208992771953,-0.345218853417931,0.27071544451057983,water lettuce,1.1938930265836054,2813.559690802429,emersed,water lettuce cover,1,156,no,no
Spartina bakeri,management,0.04752639736336487,-0.09006886138248181,0.21550047985192688,water lettuce,1.8487600482042337,2807.475006525833,emersed,water lettuce mgmt.,1,156,no,no
Spartina bakeri,net,0.16337448495863705,-0.0899821156208359,0.41032518819057506,water lettuce,1.9041230360776773,2807.475006525833,emersed,mgmt. + cover,1,156,no,no
Thalia geniculata,cover,-0.3253475909210677,-0.7284811817137895,0.015835396177435564,water lettuce,1.0029974629954939,2999.9999999999995,emersed,water lettuce cover,1,157,no,no
Thalia geniculata,management,-0.29637559601448854,-0.46559830587665474,-0.10395135022914659,water lettuce,1.5593339573161227,2260.866727917207,emersed,water lettuce mgmt.,1,157,yes,no
Thalia geniculata,net,-0.8034508379374553,-1.2668374457165092,-0.36772096899788714,water lettuce,2.6552556081245027,1416.6245362838795,emersed,mgmt. + cover,1,157,yes,no
Typha spp.,cover,-0.22244046491142508,-0.5171996854182318,0.11059745612988635,water lettuce,1.0291275805542581,2739.503062661322,emersed,water lettuce cover,1,158,no,no
Typha spp.,management,0.13675509800548324,-0.021754758046224267,0.29069478553826267,water lettuce,1.0089281739160392,2424.867964286442,emersed,water lettuce mgmt.,1,158,no,no
Typha spp.,net,-0.07044519735348195,-0.39054488144293736,0.2945821555945924,water lettuce,1.0702083617805689,1750.1872963266392,emersed,mgmt. + cover,1,158,no,no
Utricularia floridana,cover,0.20220030817312834,-0.21591775302649274,0.5306477523789689,water lettuce,1.0033914951740883,2885.485508541007,submersed,water lettuce cover,3,359,no,no
Utricularia floridana,management,-0.32036555886331725,-0.5119471509640555,-0.1336720787403413,water lettuce,1.0531441375373816,1890.7769111282373,submersed,water lettuce mgmt.,3,359,yes,yes
Utricularia floridana,net,-0.13785635553267617,-0.6347126750098409,0.23948617430467742,water lettuce,1.0531441375373816,1257.1159914920393,submersed,mgmt. + cover,3,359,no,no
Utricularia foliosa,cover,0.25069819075197636,-0.06172588986424791,0.5848063389872314,water lettuce,1.0158570382825995,3073.3030537827285,submersed,water lettuce cover,3,360,no,no
Utricularia foliosa,management,0.024850672272616198,-0.10802798118176306,0.15827317396462634,water lettuce,1.1264116760050047,3000,submersed,water lettuce mgmt.,3,360,no,no
Utricularia foliosa,net,-0.42032098810510626,-0.8098218031980943,-0.06648361360957077,water lettuce,1.1264116760050047,2711.151297883245,submersed,mgmt. + cover,3,360,yes,no
Utricularia gibba,cover,-0.19340507314987,-0.6161270320333444,0.15495502434705039,water lettuce,1.000201864872572,3000,submersed,water lettuce cover,3,361,no,no
Utricularia gibba,management,-0.027583563116633382,-0.14464162967343094,0.09168466447300877,water lettuce,1.0281937597298179,3000,submersed,water lettuce mgmt.,3,361,no,no
Utricularia gibba,net,-0.25880091013967677,-0.5992085860856411,0.042463175399725564,water lettuce,1.0281937597298179,2908.2787442310596,submersed,mgmt. + cover,3,361,no,no
Utricularia inflata,cover,0.1713950954426522,-0.29607836873837307,0.5326808785207414,water lettuce,1.0317087149314035,2294.8645797560985,submersed,water lettuce cover,3,362,no,no
Utricularia inflata,management,0.05632177139289117,-0.11317785713031296,0.22692534920461804,water lettuce,1.015731492755351,2400.5066567253352,submersed,water lettuce mgmt.,3,362,no,no
Utricularia inflata,net,0.17605917374949678,-0.2492823229394202,0.5507921519664137,water lettuce,1.0815128004158006,2174.9837642237953,submersed,mgmt. + cover,3,362,no,no
Utricularia purpurea,cover,0.3393859573488853,0.03318948684392671,0.6833444028897844,water lettuce,1.0197304583176448,3000,submersed,water lettuce cover,3,363,yes,yes
Utricularia purpurea,management,0.046145271171249856,-0.10825795493404085,0.21278236270460582,water lettuce,1.0285346890711533,2484.7936236805867,submersed,water lettuce mgmt.,3,363,no,no
Utricularia purpurea,net,-1.1816823959087241,-2.3122489107251627,-0.2775951351087097,water lettuce,1.049500034857383,473.4360788189358,submersed,mgmt. + cover,3,363,yes,no
Vallisneria americana,cover,0.613869239843063,0.16695527980595556,1.1370909884364515,water lettuce,1.0164978733411985,2409.1592660509527,submersed,water lettuce cover,3,364,yes,yes
Vallisneria americana,management,0.2577114707780984,0.1233889477982147,0.3922700444767447,water lettuce,1.0017364002855926,2638.286484771008,submersed,water lettuce mgmt.,3,364,yes,yes
Vallisneria americana,net,-0.22138671402304771,-0.6158024380346406,0.15774944717785572,water lettuce,1.0164978733411985,2409.1592660509527,submersed,mgmt. + cover,3,364,no,no
Azolla caroliniana,cover,-0.05032172477543576,-0.4584121514685745,0.3094381627582338,water hyacinth,1.010345541017525,3250.998317337986,floating,water hyacinth cover,2,201,no,no
Azolla caroliniana,management,0.2417585269811063,0.13060580648034512,0.3494167429865335,water hyacinth,1.1759220200201022,2726.400738313011,floating,water hyacinth mgmt.,2,201,yes,no
Azolla caroliniana,net,0.35415273021086874,0.0572387168741405,0.6378516723068345,water hyacinth,1.1759220200201022,2726.400738313011,floating,mgmt. + cover,2,201,yes,no
Bacopa caroliniana,cover,-0.2850056529553451,-1.0192275284491716,0.31705363891057553,water hyacinth,1.0041797978782456,1714.3471258725456,emersed,water hyacinth cover,1,102,no,no
Bacopa caroliniana,management,-0.08312338701101318,-0.19463452748839577,0.028043623842509406,water hyacinth,1.1016019904207504,2974.4439267256,emersed,water hyacinth mgmt.,1,102,no,no
Bacopa caroliniana,net,0.14551619104777475,-0.2132542641405014,0.47633690338362866,water hyacinth,1.1016019904207504,1714.3471258725456,emersed,mgmt. + cover,1,102,no,no
Bacopa monnieri,cover,0.08845867487881172,-0.3052889754036988,0.4531651235280209,water hyacinth,1.0045833461920706,3000,emersed,water hyacinth cover,1,103,no,no
Bacopa monnieri,management,-0.012186562764892057,-0.10198507053896438,0.08159610813524124,water hyacinth,1.1055615016806855,3000,emersed,water hyacinth mgmt.,1,103,no,no
Bacopa monnieri,net,-0.47024051825213103,-0.9577723309601102,-0.03653106613312898,water hyacinth,1.1055615016806855,2290.5614710115788,emersed,mgmt. + cover,1,103,yes,no
Bidens spp.,cover,-0.05027985595388958,-0.3589155336886037,0.27000916865696234,water hyacinth,1.0003028988790112,3043.1726811153253,emersed,water hyacinth cover,1,104,no,no
Bidens spp.,management,0.11186157078070995,0.025986538938537182,0.19155173937443365,water hyacinth,1.0630529406866405,2899.239664757599,emersed,water hyacinth mgmt.,1,104,yes,yes
Bidens spp.,net,-0.4909396517960705,-0.8115967509280325,-0.16855918974223794,water hyacinth,1.0630529406866405,3218.8911702670575,emersed,mgmt. + cover,1,104,yes,yes
Brasenia schreberi,cover,-1.1028781825067184,-2.331438263211951,0.04989877959312498,water hyacinth,1.002400558997143,561.976200813755,emersed,water hyacinth cover,1,105,no,no
Brasenia schreberi,management,-0.22084248105471588,-0.45959827409790294,0.003009534947830158,water hyacinth,1.8849963655093374,1461.0828346065373,emersed,water hyacinth mgmt.,1,105,no,no
Brasenia schreberi,net,0.20734500592601274,-0.6014995636623292,0.8681652190749137,water hyacinth,2.9266145970162882,280.2499151814298,emersed,mgmt. + cover,1,105,no,no
Cabomba caroliniana,cover,0.20801535415775174,-0.33901504021770873,0.6726601723976467,water hyacinth,1.2664431827149025,3000,submersed,water hyacinth cover,3,306,no,no
Cabomba caroliniana,management,-0.021946976078140275,-0.20379746485480893,0.14336722097628338,water hyacinth,2.1475703384191633,2593.202754947891,submersed,water hyacinth mgmt.,3,306,no,no
Cabomba caroliniana,net,0.40924108301556716,-0.08443201928892358,0.8363188458219877,water hyacinth,2.9790728725337634,2000.1226317692394,submersed,mgmt. + cover,3,306,no,no
Carex spp.,cover,-0.859663483392774,-1.7063412420169393,-0.19361860159156596,water hyacinth,1.0065678003959548,1423.289822832964,emersed,water hyacinth cover,1,107,yes,yes
Carex spp.,management,-0.14289920498990002,-0.2587243331715047,-0.025781393325301348,water hyacinth,1.016344418515182,2573.537318796633,emersed,water hyacinth mgmt.,1,107,yes,yes
Carex spp.,net,-0.0817085514046634,-0.4313418778409133,0.23185426677613388,water hyacinth,1.0472736817924808,1396.7245989678145,emersed,mgmt. + cover,1,107,no,no
Cephalanthus occidentalis,cover,-0.18749798862898034,-0.5222792737408614,0.14021484487442376,water hyacinth,1.0016327355016845,3000,emersed,water hyacinth cover,1,108,no,no
Cephalanthus occidentalis,management,0.14334471685146913,0.056493319807333214,0.23459690191345034,water hyacinth,1.1404254403881733,2999.999999999999,emersed,water hyacinth mgmt.,1,108,yes,no
Cephalanthus occidentalis,net,-0.05745138361442785,-0.3091713149150242,0.21929621957160012,water hyacinth,1.1404254403881733,2906.738754547101,emersed,mgmt. + cover,1,108,no,no
Ceratophyllum demersum,cover,0.2656805829979572,-0.05216083872642478,0.5835321369816239,water hyacinth,1.1265895165864388,3177.550298696461,submersed,water hyacinth cover,3,309,no,no
Ceratophyllum demersum,management,0.20975929404055327,0.09648677669098099,0.3130567643527967,water hyacinth,1.8747554010465193,2800.2221637215484,submersed,water hyacinth mgmt.,3,309,yes,no
Ceratophyllum demersum,net,0.3349467373433345,0.04641784967238615,0.6147971389450358,water hyacinth,1.8747554010465193,2663.5076366277303,submersed,mgmt. + cover,3,309,yes,no
Chara spp.,cover,0.022923576622419353,-0.44571901155174093,0.4086049551054808,water hyacinth,1.0481648980337224,3015.0849452987545,submersed,water hyacinth cover,3,310,no,no
Chara spp.,management,-0.18440299011526093,-0.2900879701220508,-0.08096652719729158,water hyacinth,1.2118189211345223,2779.2192536665984,submersed,water hyacinth mgmt.,3,310,yes,no
Chara spp.,net,-0.160604759419014,-0.5476525597894848,0.19216344955691722,water hyacinth,1.2118189211345223,2779.2192536665984,submersed,mgmt. + cover,3,310,no,no
Cicuta maculata,cover,0.35495095907129665,-0.05089003777261875,0.8079088652712951,water hyacinth,1.0262215504984247,2865.946520168267,emersed,water hyacinth cover,1,111,no,no
Cicuta maculata,management,0.3267562408453175,0.19719432786027238,0.455249453254752,water hyacinth,1.0283547253813434,2416.3917523516952,emersed,water hyacinth mgmt.,1,111,yes,yes
Cicuta maculata,net,-0.19546224627337666,-0.6781687681405298,0.25037373252458855,water hyacinth,1.0283547253813434,1588.8302376779338,emersed,mgmt. + cover,1,111,no,no
Cladium jamaicense,cover,0.2559107022111124,-0.07531146579026998,0.5826563436352981,water hyacinth,0.9995981357032652,3083.930241856182,emersed,water hyacinth cover,1,112,no,no
Cladium jamaicense,management,-0.03685249848539738,-0.15762310921248587,0.07713778577656061,water hyacinth,1.1612238026689061,2464.0884162253724,emersed,water hyacinth mgmt.,1,112,no,no
Cladium jamaicense,net,0.13028398553514947,-0.19058119017850006,0.43556854177673177,water hyacinth,1.1612238026689061,2464.0884162253724,emersed,mgmt. + cover,1,112,no,no
Crinum americanum,cover,-0.22737409821183777,-0.8548727879883823,0.27685675563404016,water hyacinth,1.0064203740038047,1928.031342010198,emersed,water hyacinth cover,1,113,no,no
Crinum americanum,management,0.19709535651625681,0.07689393334964888,0.3159178763834936,water hyacinth,1.0396785244644653,2532.2295926776706,emersed,water hyacinth mgmt.,1,113,yes,yes
Crinum americanum,net,-0.09812348825434335,-0.5613762585123911,0.31498812218229416,water hyacinth,1.0396785244644653,1928.031342010198,emersed,mgmt. + cover,1,113,no,no
Cyperus articulatus,cover,0.14267157016954274,-0.21722644950316694,0.490247847035564,water hyacinth,1.0074476172739435,3000,emersed,water hyacinth cover,1,114,no,no
Cyperus articulatus,management,-0.09731037271868642,-0.26669041732009685,0.08118914033357663,water hyacinth,1.6872691178120534,2093.4994353767984,emersed,water hyacinth mgmt.,1,114,no,no
Cyperus articulatus,net,0.25419657181806754,-0.075259171767272,0.566592387327769,water hyacinth,1.6872691178120534,1077.1533220931196,emersed,mgmt. + cover,1,114,no,no
Cyperus spp. (other natives),cover,0.10442570391631761,-0.1930587289871425,0.40925300799569553,water hyacinth,1.0038842076727648,3069.4111690935233,emersed,water hyacinth cover,1,115,no,no
Cyperus spp. (other natives),management,0.053565285501771975,-0.025732788382469684,0.13374236212174584,water hyacinth,1.132155076413627,2942.453345899418,emersed,water hyacinth mgmt.,1,115,no,no
Cyperus spp. (other natives),net,0.11549182714238986,-0.1563894398761591,0.39245510856515103,water hyacinth,1.132155076413627,3125.574909986141,emersed,mgmt. + cover,1,115,no,no
Decodon verticillatus,cover,-0.9113248985770801,-1.8027588267115042,-0.15284182697200566,water hyacinth,1.0196506905306384,1228.5851267187475,emersed,water hyacinth cover,1,116,yes,yes
Decodon verticillatus,management,0.07404769204126754,-0.058976751618398396,0.2030583259600352,water hyacinth,1.2129044682835788,2507.1956347022724,emersed,water hyacinth mgmt.,1,116,no,no
Decodon verticillatus,net,-0.027743350081915866,-0.44773236634691693,0.3757599381324353,water hyacinth,1.2129044682835788,1036.4361443292532,emersed,mgmt. + cover,1,116,no,no
Echinochloa spp.,cover,0.0569522295886945,-0.2738554525645774,0.36210016983678994,water hyacinth,1.0182640704013421,3000,emersed,water hyacinth cover,1,117,no,no
Echinochloa spp.,management,0.023222495596049705,-0.07379932773237957,0.1252201509927585,water hyacinth,1.449135551083643,2898.908456460726,emersed,water hyacinth mgmt.,1,117,no,no
Echinochloa spp.,net,0.055480478042292024,-0.2528363065942822,0.3321287821718326,water hyacinth,1.449135551083643,2898.908456460726,emersed,mgmt. + cover,1,117,no,no
"Eleocharis spp., emersed",cover,0.2642047287001996,-0.08365077495102406,0.6401308082788975,water hyacinth,1.0075748526467039,3000,emersed,water hyacinth cover,1,118,no,no
"Eleocharis spp., emersed",management,-0.01025594497466622,-0.10307644360016549,0.08542970203358728,water hyacinth,1.3520673565771695,2687.5550243602856,emersed,water hyacinth mgmt.,1,118,no,no
"Eleocharis spp., emersed",net,0.28879438276001246,0.011463054264794603,0.5839921112350388,water hyacinth,1.3520673565771695,2687.5550243602856,emersed,mgmt. + cover,1,118,yes,no
"Eleocharis spp., sub/floating",cover,0.2333737188255922,-0.07198513042433588,0.5398370897853135,water hyacinth,1.048059505932713,2797.654338839081,submersed,water hyacinth cover,3,319,no,no
"Eleocharis spp., sub/floating",management,0.11979890590479052,0.03232684654582487,0.21482112331400582,water hyacinth,1.2728268602954333,2902.645276669201,submersed,water hyacinth mgmt.,3,319,yes,no
"Eleocharis spp., sub/floating",net,-0.2429463563855205,-0.5433271039426254,0.04395506862070651,water hyacinth,1.2728268602954333,2797.654338839081,submersed,mgmt. + cover,3,319,no,no
Filamentous algae,cover,-0.03175546786355373,-0.36912936759040843,0.295269160067422,water hyacinth,1.0085723443547612,2845.9361032042248,floating,water hyacinth cover,2,220,no,no
Filamentous algae,management,-0.16172980552460908,-0.24171436520360948,-0.08261521614424461,water hyacinth,1.0003326235037022,3037.6635084401833,floating,water hyacinth mgmt.,2,220,yes,yes
Filamentous algae,net,-0.06669787834353408,-0.3203136538249143,0.20737376477078454,water hyacinth,1.0085723443547612,3434.3850778594933,floating,mgmt. + cover,2,220,no,no
Fuirena spp.,cover,-0.04010865028602183,-0.7613517571749548,0.549305251985191,water hyacinth,1.024039983598219,1637.3795759267346,emersed,water hyacinth cover,1,121,no,no
Fuirena spp.,management,-0.03719756819821752,-0.1594292164131373,0.09702045535791462,water hyacinth,1.7046911898522341,2530.380198096085,emersed,water hyacinth mgmt.,1,121,no,no
Fuirena spp.,net,-1.7893872274052032,-2.9992939239294776,-0.6571468411910356,water hyacinth,1.7046911898522341,750.9118977070093,emersed,mgmt. + cover,1,121,yes,no
Hydrocotyle spp.,cover,0.23355017528700844,-0.19779457418068794,0.7195400184324201,water hyacinth,1.007104198249805,2893.4695852465675,emersed,water hyacinth cover,1,122,no,no
Hydrocotyle spp.,management,0.3401015180618079,0.2382745989828647,0.44237596946038876,water hyacinth,1.061577069037643,3230.5027808401774,emersed,water hyacinth mgmt.,1,122,yes,yes
Hydrocotyle spp.,net,0.08536646740576452,-0.18920960186733335,0.350256731603021,water hyacinth,1.061577069037643,2591.602786989733,emersed,mgmt. + cover,1,122,no,no
Hypericum spp.,cover,-0.9484515686930715,-2.058731093246673,-0.04080103785737926,water hyacinth,1.0050531319893345,702.3366308503807,emersed,water hyacinth cover,1,123,yes,no
Hypericum spp.,management,-0.12464273407868978,-0.2549271716310951,0.005391338384142505,water hyacinth,1.3080780536368461,2381.373994180374,emersed,water hyacinth mgmt.,1,123,no,no
Hypericum spp.,net,-0.6932828705887565,-1.563699666948697,-0.010145635057652185,water hyacinth,1.3080780536368461,702.3366308503807,emersed,mgmt. + cover,1,123,yes,no
Juncus effusus,cover,-0.11922997323309281,-0.5707248592624451,0.24201657742331023,water hyacinth,1.0020273311222856,2719.8399455056315,emersed,water hyacinth cover,1,124,no,no
Juncus effusus,management,0.21547301923287476,0.13473127298675208,0.2924682931813643,water hyacinth,1.0296745115408708,2900.575682079607,emersed,water hyacinth mgmt.,1,124,yes,yes
Juncus effusus,net,0.14268113504998062,-0.11578015449798458,0.38230123360934803,water hyacinth,1.0296745115408708,2719.8399455056315,emersed,mgmt. + cover,1,124,no,no
Leersia hexandra,cover,0.19560148483104137,-0.11433500623451215,0.5094689081549167,water hyacinth,1.0186106057053406,3000,emersed,water hyacinth cover,1,125,no,no
Leersia hexandra,management,-0.21021494943792055,-0.3032060370451879,-0.11309900066020591,water hyacinth,1.053494015945009,3336.267313805728,emersed,water hyacinth mgmt.,1,125,yes,yes
Leersia hexandra,net,0.16498563286779988,-0.10353970471398083,0.4347156785580317,water hyacinth,1.053494015945009,3336.267313805728,emersed,mgmt. + cover,1,125,no,no
Lemna/Spirodela spp.,cover,1.032554379646344,0.43819304555623556,1.679652014347035,water hyacinth,1.007798015832457,2059.278827322803,floating,water hyacinth cover,2,226,yes,yes
Lemna/Spirodela spp.,management,0.3476152608394215,0.2604245811456444,0.43998559147787264,water hyacinth,1.4210932255354274,3125.019304536873,floating,water hyacinth mgmt.,2,226,yes,no
Lemna/Spirodela spp.,net,0.44959212691551453,0.18146286189265384,0.7286063351013022,water hyacinth,1.4210932255354274,2059.278827322803,floating,mgmt. + cover,2,226,yes,no
Limnobium spongia,cover,0.10515549325062051,-0.22412770080935743,0.40261869285019675,water hyacinth,1.0001433606439087,2912.8723670254835,floating,water hyacinth cover,2,227,no,no
Limnobium spongia,management,0.1307645603664291,0.024839964888435775,0.24212230625166753,water hyacinth,1.0467498623922444,2720.0661476128366,floating,water hyacinth mgmt.,2,227,yes,yes
Limnobium spongia,net,0.20901288383889374,-0.09522457358682507,0.5074128624904861,water hyacinth,1.0467498623922444,2692.9315325788302,floating,mgmt. + cover,2,227,no,no
Ludwigia octovalvis/peruviana,cover,0.517643946094428,0.06905245004179646,1.0216020709070786,water hyacinth,1.003774546434625,2810.559288845787,emersed,water hyacinth cover,1,128,yes,yes
Ludwigia octovalvis/peruviana,management,0.2260001247317865,0.11366235399196621,0.3359296243262223,water hyacinth,1.0255935184160925,2835.3630057175233,emersed,water hyacinth mgmt.,1,128,yes,yes
Ludwigia octovalvis/peruviana,net,0.10021382470541419,-0.16845920618515667,0.381278488206973,water hyacinth,1.0255935184160925,2575.661663814014,emersed,mgmt. + cover,1,128,no,no
Ludwigia palustris/repens,cover,0.37449527927367726,0.008686068241326802,0.7314173623581337,water hyacinth,1.0066468401124835,2862.2219162886813,emersed,water hyacinth cover,1,129,yes,yes
Ludwigia palustris/repens,management,-0.09274900421149268,-0.19221158952544534,0.003924323756294999,water hyacinth,1.0146185682276692,2999.9999999999995,emersed,water hyacinth mgmt.,1,129,no,no
Ludwigia palustris/repens,net,0.13507411550006282,-0.16841780808825088,0.41859534709133633,water hyacinth,1.0146185682276692,3156.634960398938,emersed,mgmt. + cover,1,129,no,no
Luziola fluitans,cover,0.37671851136300766,0.013001996938802869,0.7514172816711343,water hyacinth,1.066743782049728,3030.3888010983346,submersed,water hyacinth cover,3,330,yes,yes
Luziola fluitans,management,0.19821781240716915,0.0940337309625234,0.30429766228895594,water hyacinth,1.4125048034882794,2841.1227311389353,submersed,water hyacinth mgmt.,3,330,yes,no
Luziola fluitans,net,0.20992436830249664,-0.10947731344887393,0.5202326551316163,water hyacinth,1.4125048034882794,2841.1227311389353,submersed,mgmt. + cover,3,330,no,no
Mayaca fluviatilis,cover,-0.9109389803647189,-2.330948219344601,0.3748651270320197,water hyacinth,1.0250861659719241,450.98884624255436,submersed,water hyacinth cover,3,331,no,no
Mayaca fluviatilis,management,0.017141274570139867,-0.12880564752939344,0.16304145796895944,water hyacinth,1.1455891861468444,1698.4142639298084,submersed,water hyacinth mgmt.,3,331,no,no
Mayaca fluviatilis,net,-1.3758103513472941,-3.1441900177027193,0.022859328417344445,water hyacinth,1.1455891861468444,450.98884624255436,submersed,mgmt. + cover,3,331,no,no
Micranthemum glomeratum,cover,-0.32214564426121534,-1.2415016342733087,0.3704179998299685,water hyacinth,1.0040275404240948,1322.2436517362694,submersed,water hyacinth cover,3,332,no,no
Micranthemum glomeratum,management,0.1903030255034902,0.09429508156743754,0.2911908285396274,water hyacinth,1.003565255445294,2831.968926428589,submersed,water hyacinth mgmt.,3,332,yes,yes
Micranthemum glomeratum,net,-0.5927199678419697,-1.4371699785852416,0.1108432488193846,water hyacinth,1.0040275404240948,1193.2025974037906,submersed,mgmt. + cover,3,332,no,no
Micranthemum umbrosum,cover,-0.24762960570944287,-1.1045738400114096,0.3830038887736257,water hyacinth,1.0025828545783566,1392.8936826429072,emersed,water hyacinth cover,1,133,no,no
Micranthemum umbrosum,management,0.16041614837898438,0.05476291239689807,0.270501707409417,water hyacinth,1.0911447318826288,3306.0532681274753,emersed,water hyacinth mgmt.,1,133,yes,yes
Micranthemum umbrosum,net,0.2186724607076119,-0.13872222829789424,0.5432780700951994,water hyacinth,1.0911447318826288,1392.8936826429072,emersed,mgmt. + cover,1,133,no,no
